# STATION: AMB
# STATION NAME: ALTA - MT BALDY
# LATITUDE: 40.5677
# LONGITUDE: -111.6374
# ELEVATION [ft]: 11066.0
# STATE: UT
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,volt_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
AMB,01/07/2016 14:00 MST,14.11,88.6,0.0,,0.0,12.14,,,,11.32
AMB,01/07/2016 15:00 MST,14.59,88.6,0.0,,0.0,12.13,,,,11.8
AMB,01/07/2016 16:00 MST,13.69,88.3,0.0,,0.11,12.13,,,,10.83
AMB,01/07/2016 17:00 MST,12.99,88.3,0.0,,0.0,12.13,,,,10.14
AMB,01/07/2016 18:00 MST,12.4,88.2,0.0,,0.2,12.12,,,,9.54
AMB,01/07/2016 19:00 MST,12.2,88.2,0.0,,0.11,12.12,,,,9.34
AMB,01/07/2016 20:00 MST,11.89,88.1,0.0,,0.4,12.12,,,,9.01
AMB,01/07/2016 21:00 MST,11.7,88.0,0.0,,0.4,12.12,,,,8.79
AMB,01/07/2016 22:00 MST,11.8,88.0,0.0,,0.0,12.12,,,,8.89
AMB,01/07/2016 23:00 MST,11.7,88.0,0.0,,0.0,12.12,,,,8.79
AMB,01/08/2016 00:00 MST,11.3,87.8,0.0,,0.0,12.12,,,,8.35
AMB,01/08/2016 01:00 MST,11.1,87.6,0.0,,0.0,12.12,,,,8.1
AMB,01/08/2016 02:00 MST,10.71,87.4,0.0,,0.0,12.11,,,,7.66
AMB,01/08/2016 03:00 MST,10.09,87.1,0.0,,0.11,12.11,,,,6.98
AMB,01/08/2016 04:00 MST,9.19,86.6,0.0,,0.0,12.11,,,,5.96
AMB,01/08/2016 05:00 MST,9.0,86.6,0.0,,0.0,12.11,,,,5.78
AMB,01/08/2016 06:00 MST,8.71,86.5,0.0,,0.0,12.11,,,,5.46
AMB,01/08/2016 07:00 MST,8.71,86.5,0.0,,0.0,12.11,,,,5.46
AMB,01/08/2016 08:00 MST,8.29,86.3,0.0,,0.0,12.11,,,,5.0
AMB,01/08/2016 09:00 MST,7.9,86.1,0.0,,0.0,12.11,,,,4.57
AMB,01/08/2016 10:00 MST,8.29,86.2,0.0,,0.0,12.11,,,,4.97
AMB,01/08/2016 11:00 MST,9.19,86.6,0.0,,0.0,12.12,,,,5.96
AMB,01/08/2016 12:00 MST,9.81,87.0,0.0,,0.0,12.13,,,,6.68
AMB,01/08/2016 13:00 MST,10.29,87.3,0.0,,0.0,12.13,,,,7.23
AMB,01/08/2016 14:00 MST,10.9,87.5,0.0,,0.0,12.13,,,,7.88
AMB,01/08/2016 15:00 MST,9.19,86.8,0.0,,0.0,12.12,,,,6.01
AMB,01/08/2016 16:00 MST,8.91,86.6,0.0,,0.0,12.11,,,,5.69
AMB,01/08/2016 17:00 MST,7.5,85.9,0.0,,0.0,12.11,,,,4.12
AMB,01/08/2016 18:00 MST,6.69,85.4,0.0,,0.0,12.1,,,,3.2
AMB,01/08/2016 19:00 MST,6.21,85.3,0.0,,0.0,12.1,,,,2.7
AMB,01/08/2016 20:00 MST,6.21,85.3,0.0,,0.0,12.1,,,,2.7
AMB,01/08/2016 21:00 MST,6.6,85.5,0.0,,0.0,12.1,,,,3.13
AMB,01/08/2016 22:00 MST,6.4,85.4,0.0,,0.2,12.1,,,,2.91
AMB,01/08/2016 23:00 MST,6.6,85.4,0.0,,0.2,12.1,,,,3.11
AMB,01/09/2016 00:00 MST,6.69,85.5,0.0,,0.4,12.1,,,,3.22
AMB,01/09/2016 01:00 MST,6.21,85.2,0.0,,0.4,12.1,,,,2.67
AMB,01/09/2016 02:00 MST,5.4,84.8,0.0,,0.4,12.09,,,,1.78
AMB,01/09/2016 03:00 MST,4.89,84.6,0.0,,0.4,12.09,,,,1.22
AMB,01/09/2016 04:00 MST,4.6,84.4,0.0,,0.4,12.09,,,,0.89
AMB,01/09/2016 05:00 MST,3.7,83.9,0.0,,0.2,12.09,,,,-0.12
AMB,01/09/2016 06:00 MST,3.2,83.7,0.0,,0.4,12.09,,,,-0.66
AMB,01/09/2016 07:00 MST,3.6,83.9,0.0,,0.11,12.09,,,,-0.22
AMB,01/09/2016 08:00 MST,3.31,83.7,0.0,,0.4,12.09,,,,-0.56
AMB,01/09/2016 09:00 MST,3.09,83.7,0.0,,0.4,12.1,,,,-0.77
AMB,01/09/2016 10:00 MST,5.11,84.5,6.6,268.6,18.9,12.86,0.8,W,,1.41
AMB,01/09/2016 11:00 MST,6.1,85.1,13.4,272.8,18.59,13.46,0.29,W,,2.54
AMB,01/09/2016 12:00 MST,6.91,85.8,13.8,272.5,18.1,13.47,1.31,W,,3.52
AMB,01/09/2016 13:00 MST,8.1,86.8,13.31,285.6,17.49,13.51,,WNW,,4.94
AMB,01/09/2016 14:00 MST,8.6,86.6,11.9,291.4,17.9,13.4,,WNW,,5.38
AMB,01/09/2016 15:00 MST,6.49,85.0,14.99,281.0,22.91,13.17,0.52,W,,2.9
AMB,01/09/2016 16:00 MST,6.21,85.2,14.5,278.3,21.09,13.01,0.22,W,,2.67
AMB,01/09/2016 17:00 MST,6.1,84.9,12.01,279.8,15.3,12.78,0.57,W,,2.49
AMB,01/09/2016 18:00 MST,3.79,83.8,12.39,291.5,19.89,12.55,-2.62,WNW,,-0.06
AMB,01/09/2016 19:00 MST,3.2,83.5,14.81,281.9,18.81,12.49,-3.96,WNW,,-0.72
AMB,01/09/2016 20:00 MST,1.9,83.0,12.71,275.6,19.1,12.45,-5.25,W,,-2.12
AMB,01/09/2016 21:00 MST,1.71,83.0,15.79,280.6,20.49,12.43,-6.21,W,,-2.3
AMB,01/09/2016 22:00 MST,1.71,83.0,15.59,277.8,20.09,12.41,-6.16,W,,-2.3
AMB,01/09/2016 23:00 MST,1.8,83.1,15.1,284.6,19.6,12.39,-5.94,WNW,,-2.19
AMB,01/10/2016 00:00 MST,2.7,83.5,14.7,286.8,20.6,12.38,-4.62,WNW,,-1.21
AMB,01/10/2016 01:00 MST,2.5,83.3,15.59,280.2,19.48,12.36,-5.08,W,,-1.45
AMB,01/10/2016 02:00 MST,1.9,83.0,14.9,273.9,18.81,12.35,-5.76,W,,-2.12
AMB,01/10/2016 03:00 MST,1.9,83.2,15.3,289.1,21.9,12.34,-5.84,WNW,,-2.07
AMB,01/10/2016 04:00 MST,2.7,83.5,18.99,309.7,24.7,12.32,-5.43,NW,,-1.21
AMB,01/10/2016 05:00 MST,1.8,83.1,17.6,302.1,24.2,12.31,-6.44,WNW,,-2.19
AMB,01/10/2016 06:00 MST,1.9,82.5,22.5,295.2,30.4,12.29,-7.12,WNW,,-2.25
AMB,01/10/2016 07:00 MST,2.41,77.2,20.29,292.0,28.1,12.28,-6.05,WNW,,-3.16
AMB,01/10/2016 08:00 MST,2.61,74.5,19.48,295.8,28.1,12.28,-5.64,WNW,,-3.72
AMB,01/10/2016 09:00 MST,3.6,58.0,19.48,293.8,27.81,13.48,-4.25,WNW,,-7.99
AMB,01/10/2016 10:00 MST,3.79,55.2,16.51,297.7,27.69,13.65,-3.47,WNW,,-8.82
AMB,01/10/2016 11:00 MST,4.89,49.1,17.0,294.8,27.11,13.63,-2.04,WNW,,-10.19
AMB,01/10/2016 12:00 MST,5.79,49.2,18.99,291.3,28.7,13.61,-1.1,WNW,,-9.31
AMB,01/10/2016 13:00 MST,6.01,53.1,19.1,283.7,28.01,13.62,-0.81,WNW,,-7.55
AMB,01/10/2016 14:00 MST,4.69,73.1,13.89,286.4,20.8,13.62,-1.73,WNW,,-2.11
AMB,01/10/2016 15:00 MST,5.2,59.7,16.8,292.4,25.79,13.46,-1.57,WNW,,-5.88
AMB,01/10/2016 16:00 MST,7.0,43.6,14.9,302.8,20.69,12.99,1.23,WNW,,-10.65
AMB,01/10/2016 17:00 MST,8.49,20.9,19.39,334.0,23.0,12.76,,NNW,,-23.58
AMB,01/10/2016 18:00 MST,9.0,11.7,18.9,342.3,23.4,12.57,,NNW,,-33.56
AMB,01/10/2016 19:00 MST,8.8,11.9,17.81,332.2,23.49,12.51,,NNW,,-33.42
AMB,01/10/2016 20:00 MST,9.9,8.0,21.21,342.7,29.1,12.49,,NNW,,-39.29
AMB,01/10/2016 21:00 MST,10.09,12.4,20.69,19.9,28.7,12.47,,NNE,,-31.68
AMB,01/10/2016 22:00 MST,11.19,11.6,20.49,10.3,25.1,12.45,,N,,-31.98
AMB,01/10/2016 23:00 MST,11.8,12.0,20.0,344.5,23.69,12.44,,NNW,,-30.9
AMB,01/11/2016 00:00 MST,12.31,10.5,20.0,328.6,24.7,12.42,,NNW,,-32.84
AMB,01/11/2016 01:00 MST,12.51,9.8,19.6,320.6,25.59,12.41,,NW,,-33.87
AMB,01/11/2016 02:00 MST,11.3,12.1,22.59,323.9,31.79,12.4,,NW,,-31.15
AMB,01/11/2016 03:00 MST,11.61,14.1,27.2,326.4,35.5,12.39,,NNW,,-28.19
AMB,01/11/2016 04:00 MST,11.19,15.7,28.7,323.7,37.78,12.38,,NW,,-26.59
AMB,01/11/2016 05:00 MST,12.4,14.8,32.1,323.5,42.99,12.37,,NW,,-26.68
AMB,01/11/2016 06:00 MST,13.8,11.7,33.11,321.8,43.8,12.36,,NW,,-29.77
AMB,01/11/2016 07:00 MST,14.4,10.2,34.58,322.6,46.1,12.34,,NW,,-31.71
AMB,01/11/2016 08:00 MST,14.59,10.5,34.99,326.3,46.39,12.35,,NNW,,-31.06
AMB,01/11/2016 09:00 MST,15.4,8.9,32.7,323.3,46.48,13.04,,NW,,-33.31
AMB,01/11/2016 10:00 MST,16.0,8.4,31.29,321.9,46.1,13.62,,NW,,-33.85
AMB,01/11/2016 11:00 MST,16.39,8.7,30.8,321.7,44.2,13.63,,NW,,-32.94
AMB,01/11/2016 12:00 MST,16.59,8.1,29.3,326.1,40.4,13.6,,NW,,-34.02
AMB,01/11/2016 13:00 MST,16.2,10.1,28.19,329.2,37.2,13.59,,NNW,,-30.49
AMB,01/11/2016 14:00 MST,16.81,11.0,29.91,330.8,41.99,13.6,,NNW,,-28.5
AMB,01/11/2016 15:00 MST,17.2,10.6,32.7,319.5,51.9,13.57,,NW,,-28.86
AMB,01/11/2016 16:00 MST,17.29,11.2,32.79,317.6,49.59,13.07,,NW,,-27.8
AMB,01/11/2016 17:00 MST,18.7,11.1,34.0,307.3,50.31,12.78,,NW,,-26.86
AMB,01/11/2016 18:00 MST,17.91,9.1,33.51,306.9,48.7,12.56,,NW,,-31.0
AMB,01/11/2016 19:00 MST,18.1,5.7,27.69,319.1,38.59,12.51,,NW,,-38.81
AMB,01/11/2016 20:00 MST,17.6,5.7,27.11,309.9,37.11,12.48,,NW,,-39.18
AMB,01/11/2016 21:00 MST,15.3,6.5,24.09,287.4,31.61,12.45,,WNW,,-38.7
AMB,01/11/2016 22:00 MST,16.0,5.0,26.4,279.6,33.2,12.44,,W,,-42.47
AMB,01/11/2016 23:00 MST,14.4,5.1,30.6,275.6,37.29,12.42,,W,,-43.3
AMB,01/12/2016 00:00 MST,12.99,6.3,34.0,271.7,39.5,12.4,,W,,-40.92
AMB,01/12/2016 01:00 MST,12.4,8.4,34.4,271.2,41.61,12.39,,W,,-36.58
AMB,01/12/2016 02:00 MST,12.09,11.4,33.4,277.7,41.99,12.38,,W,,-31.58
AMB,01/12/2016 03:00 MST,12.79,11.9,28.41,283.8,36.31,12.37,,WNW,,-30.27
AMB,01/12/2016 04:00 MST,12.51,21.7,20.4,286.6,29.39,12.35,,WNW,,-19.49
AMB,01/12/2016 05:00 MST,12.09,52.9,19.3,283.8,28.59,12.34,,WNW,,-1.96
AMB,01/12/2016 06:00 MST,13.8,84.3,19.8,281.7,28.01,12.33,,WNW,,9.89
AMB,01/12/2016 07:00 MST,15.91,71.1,22.3,281.1,29.71,12.32,,W,,8.1
AMB,01/12/2016 08:00 MST,16.2,78.6,22.39,276.7,30.0,12.34,,W,,10.64
AMB,01/12/2016 09:00 MST,16.0,84.1,23.91,275.4,31.61,13.52,,W,,11.99
AMB,01/12/2016 10:00 MST,16.11,85.0,22.39,271.1,31.9,13.66,,W,,12.34
AMB,01/12/2016 11:00 MST,15.69,86.3,24.0,271.0,31.09,13.66,,W,,12.28
AMB,01/12/2016 12:00 MST,16.11,79.1,27.2,273.2,35.21,13.66,,W,,10.7
AMB,01/12/2016 13:00 MST,16.0,77.1,25.88,273.4,32.7,13.67,,W,,10.01
AMB,01/12/2016 14:00 MST,16.59,68.6,25.99,279.9,32.99,13.71,,W,,7.95
AMB,01/12/2016 15:00 MST,17.91,53.7,27.11,280.4,32.91,13.58,,W,,3.78
AMB,01/12/2016 16:00 MST,18.0,50.9,25.88,280.5,32.7,13.11,,W,,2.7
AMB,01/12/2016 17:00 MST,18.0,48.0,23.6,275.3,27.6,12.78,,W,,1.43
AMB,01/12/2016 18:00 MST,17.49,44.6,20.0,270.1,25.1,12.58,,W,,-0.61
AMB,01/12/2016 19:00 MST,17.29,43.8,19.8,268.5,25.1,12.52,,W,,-1.18
AMB,01/12/2016 20:00 MST,17.6,43.9,18.99,270.1,24.4,12.49,,W,,-0.85
AMB,01/12/2016 21:00 MST,18.0,45.9,23.6,272.4,27.4,12.47,,W,,0.47
AMB,01/12/2016 22:00 MST,19.09,52.9,22.1,270.1,26.71,12.46,,W,,4.55
AMB,01/12/2016 23:00 MST,19.51,52.8,20.2,267.3,25.39,12.45,,W,,4.9
AMB,01/13/2016 00:00 MST,20.41,43.6,17.09,266.7,23.2,12.43,,W,,1.57
