# STATION: CLN
# STATION NAME: ALTA - COLLINS
# LATITUDE: 40.5763
# LONGITUDE: -111.6383
# ELEVATION [ft]: 9662.0
# STATE: UT
Station_ID,Date_Time,air_temp_set_1,snow_depth_set_1,precip_accum_one_hour_set_1,snow_interval_set_1
,,Fahrenheit,Inches,Inches,Inches
CLN,01/01/2011 00:00 MST,-13.0,113.0,0.0,0.0
CLN,01/01/2011 01:00 MST,-13.0,113.0,0.0,0.0
CLN,01/01/2011 02:00 MST,-13.0,113.0,0.0,0.0
CLN,01/01/2011 03:00 MST,-13.0,113.0,0.0,0.0
CLN,01/01/2011 04:00 MST,-11.99,113.0,0.0,0.0
CLN,01/01/2011 05:00 MST,-11.0,113.0,0.0,0.0
CLN,01/01/2011 06:00 MST,-11.0,112.0,0.0,0.0
CLN,01/01/2011 07:00 MST,-8.0,112.0,0.0,0.0
CLN,01/01/2011 08:00 MST,-6.0,112.0,0.0,0.0
CLN,01/01/2011 09:00 MST,-5.01,112.0,0.0,0.0
CLN,01/01/2011 10:00 MST,-2.99,112.0,0.0,0.0
CLN,01/01/2011 11:00 MST,-0.99,112.0,0.0,0.0
CLN,01/01/2011 12:00 MST,-0.99,111.0,0.0,0.0
CLN,01/01/2011 13:00 MST,-2.0,111.0,0.0,0.0
CLN,01/01/2011 14:00 MST,3.0,111.0,0.0,0.0
CLN,01/01/2011 15:00 MST,-2.0,111.0,0.0,0.0
CLN,01/01/2011 16:00 MST,-2.99,111.0,0.0,0.0
CLN,01/01/2011 17:00 MST,-4.0,111.0,0.0,0.0
CLN,01/01/2011 18:00 MST,-4.0,111.0,0.0,0.0
CLN,01/01/2011 19:00 MST,-0.99,111.0,0.0,0.0
CLN,01/01/2011 20:00 MST,-0.0,111.0,0.0,0.0
CLN,01/01/2011 21:00 MST,-0.0,111.0,0.0,0.0
CLN,01/01/2011 22:00 MST,1.0,111.0,0.0,0.0
CLN,01/01/2011 23:00 MST,3.99,110.0,0.0,0.0
CLN,01/02/2011 00:00 MST,6.01,110.0,0.0,0.0
CLN,01/02/2011 01:00 MST,7.0,110.0,0.0,0.0
CLN,01/02/2011 02:00 MST,7.0,110.0,0.0,0.0
CLN,01/02/2011 03:00 MST,8.01,110.0,0.0,0.0
CLN,01/02/2011 04:00 MST,7.0,110.0,0.0,0.0
CLN,01/02/2011 05:00 MST,9.0,110.0,0.0,0.0
CLN,01/02/2011 06:00 MST,10.99,110.0,0.0,0.0
CLN,01/02/2011 07:00 MST,12.0,109.0,0.01,0.0
CLN,01/02/2011 08:00 MST,12.0,109.0,0.0,0.0
CLN,01/02/2011 09:00 MST,12.0,109.0,0.0,0.0
CLN,01/02/2011 10:00 MST,12.0,109.0,0.0,0.0
CLN,01/02/2011 11:00 MST,12.99,109.0,0.0,0.0
CLN,01/02/2011 12:00 MST,15.01,109.0,0.0,0.0
CLN,01/02/2011 13:00 MST,19.0,109.0,0.0,0.0
CLN,01/02/2011 14:00 MST,19.0,108.0,0.0,0.0
CLN,01/02/2011 15:00 MST,18.0,108.0,0.0,0.0
CLN,01/02/2011 16:00 MST,18.0,109.0,0.0,0.0
CLN,01/02/2011 17:00 MST,17.01,108.0,0.0,0.0
CLN,01/02/2011 18:00 MST,15.01,108.0,0.0,0.0
CLN,01/02/2011 19:00 MST,15.01,108.0,0.0,0.0
CLN,01/02/2011 20:00 MST,16.0,108.0,0.01,0.0
CLN,01/02/2011 21:00 MST,16.0,108.0,0.0,0.0
CLN,01/02/2011 22:00 MST,16.0,108.0,0.0,0.0
CLN,01/02/2011 23:00 MST,16.0,108.0,0.0,0.0
CLN,01/03/2011 00:00 MST,16.0,108.0,0.01,0.0
CLN,01/03/2011 01:00 MST,16.0,108.0,0.0,0.0
CLN,01/03/2011 02:00 MST,16.0,108.0,0.0,0.0
CLN,01/03/2011 03:00 MST,15.01,108.0,0.0,0.0
CLN,01/03/2011 04:00 MST,15.01,107.0,0.0,0.0
CLN,01/03/2011 05:00 MST,15.01,107.0,0.0,0.0
CLN,01/03/2011 06:00 MST,14.0,107.0,0.0,0.0
CLN,01/03/2011 07:00 MST,14.0,107.0,0.0,0.0
CLN,01/03/2011 08:00 MST,12.99,107.0,0.0,0.0
CLN,01/03/2011 09:00 MST,12.0,107.0,0.0,0.0
CLN,01/03/2011 10:00 MST,12.99,107.0,0.0,0.0
CLN,01/03/2011 11:00 MST,12.99,107.0,0.0,0.0
CLN,01/03/2011 12:00 MST,12.99,107.0,0.0,0.0
CLN,01/03/2011 13:00 MST,10.99,107.0,0.0,0.0
CLN,01/03/2011 14:00 MST,16.0,106.0,0.0,0.0
CLN,01/03/2011 15:00 MST,14.0,106.0,0.0,0.0
CLN,01/03/2011 16:00 MST,12.99,106.0,0.0,0.0
CLN,01/03/2011 17:00 MST,9.0,106.0,0.0,0.0
CLN,01/03/2011 18:00 MST,7.0,106.0,0.0,0.0
CLN,01/03/2011 19:00 MST,7.0,106.0,0.0,0.0
CLN,01/03/2011 20:00 MST,3.99,106.0,0.0,0.0
CLN,01/03/2011 21:00 MST,3.99,106.0,0.0,0.0
CLN,01/03/2011 22:00 MST,3.99,106.0,0.0,0.0
CLN,01/03/2011 23:00 MST,3.99,106.0,0.0,0.0
CLN,01/04/2011 00:00 MST,3.99,106.0,0.0,0.0
CLN,01/04/2011 01:00 MST,1.99,106.0,0.0,0.0
CLN,01/04/2011 02:00 MST,3.0,106.0,0.0,0.0
CLN,01/04/2011 03:00 MST,1.99,106.0,0.0,0.0
CLN,01/04/2011 04:00 MST,3.0,106.0,0.0,0.0
CLN,01/04/2011 05:00 MST,3.0,106.0,0.0,0.0
CLN,01/04/2011 06:00 MST,3.99,106.0,0.0,0.0
CLN,01/04/2011 07:00 MST,1.99,106.0,0.0,0.0
CLN,01/04/2011 08:00 MST,-0.0,106.0,0.0,0.0
CLN,01/04/2011 09:00 MST,1.99,106.0,0.0,0.0
CLN,01/04/2011 10:00 MST,1.0,105.0,0.0,0.0
CLN,01/04/2011 11:00 MST,5.0,105.0,0.0,0.0
CLN,01/04/2011 12:00 MST,7.0,105.0,0.0,0.0
CLN,01/04/2011 13:00 MST,7.0,105.0,0.0,0.0
CLN,01/04/2011 14:00 MST,12.99,104.0,0.0,0.0
CLN,01/04/2011 15:00 MST,9.0,105.0,0.0,0.0
CLN,01/04/2011 16:00 MST,7.0,105.0,0.0,0.0
CLN,01/04/2011 17:00 MST,8.01,105.0,0.0,0.0
CLN,01/04/2011 18:00 MST,6.01,105.0,0.0,0.0
CLN,01/04/2011 19:00 MST,7.0,105.0,0.0,0.0
CLN,01/04/2011 20:00 MST,6.01,105.0,0.0,0.0
CLN,01/04/2011 21:00 MST,7.0,105.0,0.0,0.0
CLN,01/04/2011 22:00 MST,8.01,105.0,0.0,0.0
CLN,01/04/2011 23:00 MST,10.0,105.0,0.0,0.0
CLN,01/05/2011 00:00 MST,10.0,104.0,0.0,0.0
CLN,01/05/2011 01:00 MST,9.0,104.0,0.0,0.0
CLN,01/05/2011 02:00 MST,10.0,104.0,0.0,0.0
CLN,01/05/2011 03:00 MST,10.99,104.0,0.0,0.0
CLN,01/05/2011 04:00 MST,12.0,104.0,0.0,0.0
CLN,01/05/2011 05:00 MST,10.99,104.0,0.0,0.0
CLN,01/05/2011 06:00 MST,10.0,104.0,0.0,0.0
CLN,01/05/2011 07:00 MST,10.99,104.0,0.0,0.0
CLN,01/05/2011 08:00 MST,12.0,104.0,0.0,0.0
CLN,01/05/2011 09:00 MST,14.0,104.0,0.0,0.0
CLN,01/05/2011 10:00 MST,15.01,104.0,0.0,0.0
CLN,01/05/2011 11:00 MST,16.0,104.0,0.0,0.0
CLN,01/05/2011 12:00 MST,19.0,104.0,0.0,0.0
CLN,01/05/2011 13:00 MST,17.01,104.0,0.0,0.0
CLN,01/05/2011 14:00 MST,19.99,103.0,0.0,0.0
CLN,01/05/2011 15:00 MST,17.01,104.0,0.0,0.0
CLN,01/05/2011 16:00 MST,16.0,104.0,0.0,0.0
CLN,01/05/2011 17:00 MST,14.0,104.0,0.0,0.0
CLN,01/05/2011 18:00 MST,12.99,104.0,0.0,0.0
CLN,01/05/2011 19:00 MST,14.0,104.0,0.0,0.0
CLN,01/05/2011 20:00 MST,12.99,104.0,0.0,0.0
CLN,01/05/2011 21:00 MST,12.0,104.0,0.0,0.0
CLN,01/05/2011 22:00 MST,15.01,104.0,0.0,0.0
CLN,01/05/2011 23:00 MST,15.01,103.0,0.0,0.0
CLN,01/06/2011 00:00 MST,16.0,103.0,0.0,0.0
CLN,01/06/2011 01:00 MST,16.0,103.0,0.0,0.0
CLN,01/06/2011 02:00 MST,17.01,103.0,0.0,0.0
CLN,01/06/2011 03:00 MST,16.0,103.0,0.0,0.0
CLN,01/06/2011 04:00 MST,14.0,103.0,0.0,0.0
CLN,01/06/2011 05:00 MST,15.01,103.0,0.0,0.0
CLN,01/06/2011 06:00 MST,16.0,103.0,0.0,0.0
CLN,01/06/2011 07:00 MST,17.01,103.0,0.0,0.0
CLN,01/06/2011 08:00 MST,17.01,103.0,0.0,0.0
CLN,01/06/2011 09:00 MST,18.0,103.0,0.0,0.0
CLN,01/06/2011 10:00 MST,19.99,103.0,0.0,0.0
CLN,01/06/2011 11:00 MST,21.99,103.0,0.0,0.0
CLN,01/06/2011 12:00 MST,24.01,103.0,0.0,0.0
CLN,01/06/2011 13:00 MST,24.01,102.0,0.0,0.0
CLN,01/06/2011 14:00 MST,28.0,102.0,0.0,0.0
CLN,01/06/2011 15:00 MST,26.01,103.0,0.0,0.0
CLN,01/06/2011 16:00 MST,25.0,103.0,0.0,0.0
CLN,01/06/2011 17:00 MST,24.01,102.0,0.0,0.0
CLN,01/06/2011 18:00 MST,23.0,102.0,0.0,0.0
CLN,01/06/2011 19:00 MST,21.99,102.0,0.0,0.0
CLN,01/06/2011 20:00 MST,21.99,102.0,0.0,0.0
