# STATION: AMB
# STATION NAME: ALTA - MT BALDY
# LATITUDE: 40.5677
# LONGITUDE: -111.6374
# ELEVATION [ft]: 11066.0
# STATE: UT
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,volt_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
AMB,01/03/2020 16:00 MST,16.5,98.8,28.1,278.7,39.91,12.08,,W,,16.22
AMB,01/03/2020 17:00 MST,14.9,97.9,24.0,289.9,32.39,12.08,,WNW,,14.41
AMB,01/03/2020 18:00 MST,13.69,97.3,22.5,308.9,30.8,12.07,,NW,,13.06
AMB,01/03/2020 19:00 MST,12.99,96.8,21.3,283.5,26.51,12.07,,WNW,,12.24
AMB,01/03/2020 20:00 MST,13.1,97.0,19.3,287.5,31.09,12.07,,WNW,,12.4
AMB,01/03/2020 21:00 MST,13.5,97.2,18.41,284.2,25.39,12.07,,WNW,,12.84
AMB,01/03/2020 22:00 MST,14.7,98.1,20.8,302.2,32.1,12.07,,WNW,,14.25
AMB,01/03/2020 23:00 MST,18.0,99.9,20.49,303.5,31.0,12.07,,WNW,,17.98
AMB,01/04/2020 00:00 MST,18.0,99.7,20.0,289.6,25.88,12.08,,WNW,,17.93
AMB,01/04/2020 01:00 MST,17.1,99.4,16.6,288.9,20.89,12.07,,WNW,,16.96
AMB,01/04/2020 02:00 MST,19.6,99.9,11.79,276.6,17.09,12.07,,W,,19.58
AMB,01/04/2020 03:00 MST,20.61,99.9,7.29,258.1,10.49,12.08,,WSW,,20.59
AMB,01/04/2020 04:00 MST,20.19,99.9,11.3,224.4,19.6,12.08,,SW,,20.17
AMB,01/04/2020 05:00 MST,20.5,99.9,16.51,223.4,29.19,12.08,,SW,,20.48
AMB,01/04/2020 06:00 MST,20.41,99.9,23.2,225.3,32.7,12.08,,SW,,20.39
AMB,01/04/2020 07:00 MST,20.7,99.9,24.09,231.7,38.41,12.08,,SW,,20.68
AMB,01/04/2020 08:00 MST,20.61,99.9,25.39,231.9,38.9,12.08,,SW,,20.59
AMB,01/04/2020 09:00 MST,20.89,99.9,30.0,208.6,51.99,12.09,,SSW,,20.87
AMB,01/04/2020 10:00 MST,20.61,100.0,33.11,196.4,55.5,12.32,,SSW,,20.61
AMB,01/04/2020 11:00 MST,21.99,93.3,25.1,199.0,51.0,12.97,,SSW,,20.33
AMB,01/04/2020 12:00 MST,23.59,74.5,17.4,209.7,41.9,13.33,,SSW,,16.58
AMB,01/04/2020 13:00 MST,25.59,38.9,23.49,234.2,46.3,13.33,,SW,,3.79
AMB,01/04/2020 14:00 MST,23.59,41.5,22.01,240.3,36.8,13.12,,WSW,,3.39
AMB,01/04/2020 15:00 MST,20.89,53.0,19.89,254.3,38.3,12.88,,WSW,,6.27
AMB,01/04/2020 16:00 MST,19.51,59.7,28.01,261.6,42.39,12.82,,W,,7.62
AMB,01/04/2020 17:00 MST,16.59,73.1,29.71,273.1,45.7,12.57,,W,,9.38
AMB,01/04/2020 18:00 MST,13.6,95.8,27.49,292.9,40.0,12.47,,WNW,,12.61
AMB,01/04/2020 19:00 MST,13.6,97.4,26.6,278.1,35.7,12.43,,W,,12.99
AMB,01/04/2020 20:00 MST,13.6,97.4,19.48,260.3,26.6,12.4,,W,,12.99
AMB,01/04/2020 21:00 MST,12.99,97.0,14.99,258.9,21.0,12.37,,W,,12.29
AMB,01/04/2020 22:00 MST,12.7,96.9,14.29,252.9,19.48,12.35,,WSW,,11.98
AMB,01/04/2020 23:00 MST,12.7,96.9,11.61,231.4,18.1,12.33,,SW,,11.98
AMB,01/05/2020 00:00 MST,11.61,95.9,12.8,231.5,19.39,12.31,,SW,,10.65
AMB,01/05/2020 01:00 MST,14.11,58.7,15.5,230.3,26.11,12.28,,SW,,2.16
AMB,01/05/2020 02:00 MST,17.01,19.6,15.9,228.8,27.81,12.26,,SW,,-17.66
AMB,01/05/2020 03:00 MST,18.0,13.6,18.5,230.6,28.5,12.24,,SW,,-23.72
AMB,01/05/2020 04:00 MST,17.71,23.2,18.81,231.8,26.19,12.21,,SW,,-13.79
AMB,01/05/2020 05:00 MST,16.59,51.7,20.89,237.5,29.71,12.19,,WSW,,1.73
AMB,01/05/2020 06:00 MST,16.59,59.1,24.09,242.0,35.7,12.17,,WSW,,4.65
AMB,01/05/2020 07:00 MST,17.4,55.9,17.9,251.3,38.3,12.15,,WSW,,4.19
AMB,01/05/2020 08:00 MST,19.29,41.9,18.01,249.0,38.59,12.13,,WSW,,-0.3
AMB,01/05/2020 09:00 MST,18.1,56.8,16.8,250.8,38.59,13.03,,WSW,,5.19
AMB,01/05/2020 10:00 MST,16.81,65.9,12.71,235.3,31.9,13.03,,SW,,7.26
AMB,01/05/2020 11:00 MST,16.7,57.5,14.61,241.0,31.9,12.91,,WSW,,4.15
AMB,01/05/2020 12:00 MST,15.4,69.5,15.7,255.3,26.4,12.94,,WSW,,7.1
AMB,01/05/2020 13:00 MST,14.2,75.2,21.09,258.1,47.29,12.94,,WSW,,7.7
AMB,01/05/2020 14:00 MST,12.2,95.1,26.6,259.2,39.91,12.69,,W,,11.05
AMB,01/05/2020 15:00 MST,10.6,94.5,28.3,260.5,41.38,12.66,,W,,9.32
AMB,01/05/2020 16:00 MST,9.5,94.0,32.5,267.4,58.21,12.67,,W,,8.1
AMB,01/05/2020 17:00 MST,7.3,90.6,36.19,292.9,53.6,12.48,,WNW,,5.1
AMB,01/05/2020 18:00 MST,5.7,88.0,35.9,282.9,52.5,12.4,-3.15,WNW,,2.88
AMB,01/05/2020 19:00 MST,5.0,87.0,29.51,294.7,52.3,12.35,-3.56,WNW,,1.94
AMB,01/05/2020 20:00 MST,4.89,86.8,37.2,293.4,52.99,12.32,-4.47,WNW,,1.78
AMB,01/05/2020 21:00 MST,5.31,87.5,37.0,288.5,53.6,12.29,-3.83,WNW,,2.37
AMB,01/05/2020 22:00 MST,5.31,87.5,33.4,282.4,46.3,12.25,-3.5,WNW,,2.37
AMB,01/05/2020 23:00 MST,5.9,88.6,44.58,284.1,60.89,12.22,-3.54,WNW,,3.23
AMB,01/06/2020 00:00 MST,6.4,89.4,38.5,276.8,51.2,12.2,-2.33,W,,3.92
AMB,01/06/2020 01:00 MST,6.4,89.2,40.6,274.0,63.89,12.17,-2.49,W,,3.87
AMB,01/06/2020 02:00 MST,6.1,88.3,44.9,281.8,62.3,12.15,-3.27,WNW,,3.35
AMB,01/06/2020 03:00 MST,5.7,87.8,45.5,290.6,61.09,12.13,-3.91,WNW,,2.83
AMB,01/06/2020 04:00 MST,5.4,87.6,42.99,287.6,58.21,12.11,-4.18,WNW,,2.48
AMB,01/06/2020 05:00 MST,5.59,87.6,40.89,287.1,55.3,12.09,-3.73,WNW,,2.67
AMB,01/06/2020 06:00 MST,5.5,87.4,36.31,290.3,47.11,12.08,-3.48,WNW,,2.53
AMB,01/06/2020 07:00 MST,4.89,86.5,35.79,288.2,48.09,12.07,-4.34,WNW,,1.71
AMB,01/06/2020 08:00 MST,4.1,85.6,32.39,274.2,42.9,12.06,-5.18,W,,0.7
AMB,01/06/2020 09:00 MST,4.5,85.8,24.81,278.6,37.49,12.15,-3.73,W,,1.15
AMB,01/06/2020 10:00 MST,6.4,86.8,33.2,292.2,44.09,12.55,-1.87,WNW,,3.27
AMB,01/06/2020 11:00 MST,7.0,87.0,24.09,286.0,37.6,12.79,-0.06,WNW,,3.91
AMB,01/06/2020 12:00 MST,8.8,89.0,19.71,284.4,28.3,12.86,,WNW,,6.19
AMB,01/06/2020 13:00 MST,9.61,91.5,18.59,266.3,26.11,12.82,,W,,7.61
AMB,01/06/2020 14:00 MST,10.0,92.7,19.6,271.8,27.11,12.71,,W,,8.29
AMB,01/06/2020 15:00 MST,10.0,92.9,20.6,271.3,29.51,12.56,,W,,8.33
AMB,01/06/2020 16:00 MST,9.1,91.7,24.49,265.6,29.91,12.39,,W,,7.15
AMB,01/06/2020 17:00 MST,8.71,91.3,28.59,268.5,35.99,12.28,,W,,6.67
AMB,01/06/2020 18:00 MST,8.71,93.2,30.8,267.7,38.1,12.19,,W,,7.13
AMB,01/06/2020 19:00 MST,9.7,94.7,34.4,272.4,41.38,12.14,,W,,8.47
AMB,01/06/2020 20:00 MST,10.09,94.8,38.01,275.4,44.9,12.11,,W,,8.88
AMB,01/06/2020 21:00 MST,10.8,95.4,33.91,267.4,45.99,12.09,,W,,9.73
AMB,01/06/2020 22:00 MST,11.5,96.0,34.49,266.8,44.81,12.08,,W,,10.57
AMB,01/06/2020 23:00 MST,12.6,96.6,35.59,270.5,46.3,12.07,,W,,11.81
AMB,01/07/2020 00:00 MST,13.21,97.0,34.9,274.0,43.51,12.06,,W,,12.51
AMB,01/07/2020 01:00 MST,13.41,97.1,30.8,269.5,38.79,12.06,,W,,12.73
AMB,01/07/2020 02:00 MST,14.2,97.7,22.91,263.1,31.79,12.06,,W,,13.66
AMB,01/07/2020 03:00 MST,14.4,97.7,24.49,269.1,30.8,12.06,,W,,13.86
AMB,01/07/2020 04:00 MST,14.5,97.9,24.7,277.7,32.19,12.06,,W,,14.01
AMB,01/07/2020 05:00 MST,14.79,98.1,22.3,274.0,29.3,12.06,,W,,14.34
AMB,01/07/2020 06:00 MST,15.3,98.4,17.69,266.0,24.81,12.06,,W,,14.92
AMB,01/07/2020 07:00 MST,16.11,98.8,14.61,264.3,20.2,12.06,,W,,15.83
AMB,01/07/2020 08:00 MST,16.2,98.9,12.1,264.4,15.59,12.06,,W,,15.94
AMB,01/07/2020 09:00 MST,16.5,99.0,13.6,255.4,20.0,12.63,,WSW,,16.26
AMB,01/07/2020 10:00 MST,17.6,99.1,13.09,239.3,17.49,13.45,,WSW,,17.39
AMB,01/07/2020 11:00 MST,18.39,99.3,12.8,226.6,21.39,13.41,,SW,,18.22
AMB,01/07/2020 12:00 MST,18.61,99.6,15.39,232.9,24.29,13.4,,SW,,18.52
AMB,01/07/2020 13:00 MST,19.09,99.9,10.29,204.7,25.88,13.35,,SSW,,19.07
AMB,01/07/2020 14:00 MST,19.09,99.9,12.39,200.0,31.79,13.37,,SSW,,19.07
AMB,01/07/2020 15:00 MST,19.09,99.9,15.21,196.7,38.3,13.19,,SSW,,19.07
AMB,01/07/2020 16:00 MST,18.9,98.7,24.2,176.5,43.89,12.82,,S,,18.59
AMB,01/07/2020 17:00 MST,19.09,87.6,29.39,169.9,46.8,12.65,,S,,15.97
AMB,01/07/2020 18:00 MST,19.71,61.9,28.99,170.7,47.4,12.52,,S,,8.62
AMB,01/07/2020 19:00 MST,20.3,57.3,28.59,173.5,49.01,12.48,,S,,7.45
AMB,01/07/2020 20:00 MST,20.5,54.4,19.89,179.0,42.19,12.45,,S,,6.49
AMB,01/07/2020 21:00 MST,19.99,52.2,9.1,183.0,31.61,12.43,,S,,5.1
AMB,01/07/2020 22:00 MST,20.1,51.0,15.7,172.2,40.0,12.42,,S,,4.69
AMB,01/07/2020 23:00 MST,20.3,48.5,23.4,164.7,47.0,12.4,,SSE,,3.78
AMB,01/08/2020 00:00 MST,20.8,42.7,31.99,178.7,50.89,12.39,,S,,1.47
AMB,01/08/2020 01:00 MST,21.09,39.4,37.29,183.4,59.1,12.37,,S,,0.01
AMB,01/08/2020 02:00 MST,20.41,41.3,33.51,183.1,58.21,12.36,,S,,0.4
AMB,01/08/2020 03:00 MST,19.8,40.9,37.29,177.6,64.89,12.35,,S,,-0.36
AMB,01/08/2020 04:00 MST,18.7,42.2,34.9,175.0,60.4,12.33,,S,,-0.69
AMB,01/08/2020 05:00 MST,17.49,44.6,36.89,173.4,60.8,12.32,,S,,-0.61
AMB,01/08/2020 06:00 MST,16.81,47.8,21.21,194.7,46.48,12.31,,SSW,,0.25
AMB,01/08/2020 07:00 MST,17.29,46.0,30.2,222.6,47.29,12.29,,SW,,-0.13
AMB,01/08/2020 08:00 MST,16.59,49.5,24.81,232.8,43.11,12.28,,SW,,0.79
AMB,01/08/2020 09:00 MST,14.59,62.0,18.41,231.5,30.71,12.3,,SW,,3.81
AMB,01/08/2020 10:00 MST,11.7,88.8,18.3,241.1,28.3,12.43,,WSW,,9.0
AMB,01/08/2020 11:00 MST,9.7,92.7,18.01,263.4,23.6,12.91,,W,,7.99
AMB,01/08/2020 12:00 MST,10.09,94.3,21.39,287.8,34.9,12.89,,WNW,,8.76
AMB,01/08/2020 13:00 MST,9.1,92.9,28.01,286.2,40.31,12.97,,WNW,,7.44
AMB,01/08/2020 14:00 MST,8.4,92.0,30.6,281.2,40.49,12.97,,W,,6.53
AMB,01/08/2020 15:00 MST,8.2,91.8,28.5,282.9,41.09,12.98,,WNW,,6.28
AMB,01/08/2020 16:00 MST,7.81,91.3,26.31,271.6,45.5,12.72,,W,,5.78
AMB,01/08/2020 17:00 MST,7.5,90.8,26.8,274.5,40.4,12.52,,W,,5.35
AMB,01/08/2020 18:00 MST,6.8,89.7,32.5,288.3,49.19,12.42,-1.22,WNW,,4.39
AMB,01/08/2020 19:00 MST,6.6,89.4,25.79,274.4,47.29,12.37,-0.83,W,,4.11
AMB,01/08/2020 20:00 MST,6.49,89.2,23.2,284.0,35.1,12.34,-0.69,WNW,,3.96
AMB,01/08/2020 21:00 MST,6.4,89.1,23.2,286.3,32.1,12.31,-0.81,WNW,,3.84
AMB,01/08/2020 22:00 MST,6.3,88.7,20.6,275.1,30.49,12.28,-0.62,W,,3.64
AMB,01/08/2020 23:00 MST,6.21,88.7,19.39,263.9,30.2,12.26,-0.57,W,,3.56
AMB,01/09/2020 00:00 MST,6.3,88.8,18.5,264.0,27.81,12.24,-0.32,W,,3.67
AMB,01/09/2020 01:00 MST,6.1,88.5,17.6,261.4,25.21,12.23,-0.46,W,,3.4
AMB,01/09/2020 02:00 MST,6.01,88.2,14.2,262.4,21.3,12.21,0.01,W,,3.23
AMB,01/09/2020 03:00 MST,5.9,88.0,11.7,262.8,15.79,12.2,0.37,W,,3.08
AMB,01/09/2020 04:00 MST,6.01,88.1,8.3,257.0,14.5,12.19,1.39,WSW,,3.21
AMB,01/09/2020 05:00 MST,5.79,87.8,7.29,253.0,10.69,12.18,1.43,WSW,,2.92
AMB,01/09/2020 06:00 MST,5.59,87.6,5.7,247.5,12.3,12.17,1.77,WSW,,2.67
AMB,01/09/2020 07:00 MST,5.59,87.4,7.49,257.9,14.0,12.17,1.1,WSW,,2.62
AMB,01/09/2020 08:00 MST,5.4,87.3,7.29,262.1,12.39,12.16,0.93,W,,2.41
AMB,01/09/2020 09:00 MST,5.7,87.7,6.8,242.0,13.31,12.15,1.48,WSW,,2.8
AMB,01/09/2020 10:00 MST,7.39,90.2,6.4,254.5,9.71,12.22,,WSW,,5.09
AMB,01/09/2020 11:00 MST,8.49,91.4,10.29,269.1,14.2,12.38,,W,,6.47
AMB,01/09/2020 12:00 MST,8.49,91.6,16.11,267.6,26.31,12.42,,W,,6.52
AMB,01/09/2020 13:00 MST,8.01,91.3,15.39,269.1,24.29,12.34,,W,,5.97
AMB,01/09/2020 14:00 MST,10.0,94.4,13.6,258.1,20.6,12.41,,WSW,,8.7
AMB,01/09/2020 15:00 MST,9.1,92.1,15.99,258.3,26.19,12.28,,WSW,,7.25
AMB,01/09/2020 16:00 MST,7.5,90.4,20.8,274.2,28.19,12.24,,W,,5.25
AMB,01/09/2020 17:00 MST,5.59,87.4,18.19,286.1,25.1,12.15,-1.26,WNW,,2.62
AMB,01/09/2020 18:00 MST,4.89,86.8,18.59,281.8,26.71,12.12,-2.3,WNW,,1.78
AMB,01/09/2020 19:00 MST,4.5,86.2,14.2,281.3,20.49,12.11,-2.05,WNW,,1.25
AMB,01/09/2020 20:00 MST,4.21,85.8,12.19,270.8,15.59,12.1,-2.01,W,,0.86
AMB,01/09/2020 21:00 MST,4.3,85.8,10.8,264.8,16.89,12.09,-1.55,W,,0.95
AMB,01/09/2020 22:00 MST,4.3,85.7,17.6,261.0,35.39,12.09,-2.96,W,,0.92
AMB,01/09/2020 23:00 MST,3.6,84.9,22.59,259.5,33.91,12.08,-4.72,W,,0.03
AMB,01/10/2020 00:00 MST,3.0,84.2,22.01,268.0,33.91,12.07,-5.49,W,,-0.73
AMB,01/10/2020 01:00 MST,1.2,82.7,27.29,277.7,38.79,12.06,-8.81,W,,-2.88
AMB,01/10/2020 02:00 MST,-0.8,81.4,25.21,280.6,46.48,12.06,-11.4,W,,-5.17
AMB,01/10/2020 03:00 MST,-2.31,80.2,30.0,283.5,42.39,12.05,-14.28,WNW,,-6.95
AMB,01/10/2020 04:00 MST,-3.21,79.8,34.9,292.1,48.3,12.04,-16.25,WNW,,-7.94
AMB,01/10/2020 05:00 MST,-3.41,79.7,28.19,291.5,45.19,12.04,-15.62,WNW,,-8.16
AMB,01/10/2020 06:00 MST,-3.69,79.4,25.1,276.5,35.99,12.03,-15.53,W,,-8.51
AMB,01/10/2020 07:00 MST,-4.11,79.2,20.4,298.7,34.09,12.03,-15.26,WNW,,-8.97
AMB,01/10/2020 08:00 MST,-5.1,78.5,18.7,307.7,30.71,12.02,-16.29,NW,,-10.11
AMB,01/10/2020 09:00 MST,-5.21,78.6,23.6,287.8,34.9,12.03,-17.44,WNW,,-10.19
AMB,01/10/2020 10:00 MST,-4.31,78.8,19.8,325.0,25.99,12.17,-15.42,NW,,-9.27
AMB,01/10/2020 11:00 MST,-4.11,78.6,21.61,339.9,31.9,12.44,-15.5,NNW,,-9.12
AMB,01/10/2020 12:00 MST,-2.4,79.6,19.19,315.4,27.49,12.54,-12.61,NW,,-7.2
AMB,01/10/2020 13:00 MST,0.19,81.1,17.2,317.6,21.79,12.53,-8.6,NW,,-4.28
AMB,01/10/2020 14:00 MST,0.39,81.1,19.39,322.1,24.81,12.45,-8.74,NW,,-4.09
AMB,01/10/2020 15:00 MST,1.09,81.4,17.2,309.8,24.4,12.3,-7.35,NW,,-3.32
AMB,01/10/2020 16:00 MST,1.2,81.1,18.3,296.8,26.71,12.17,-7.4,WNW,,-3.29
AMB,01/10/2020 17:00 MST,2.89,85.2,18.41,290.8,31.5,12.08,-5.06,WNW,,-0.59
AMB,01/10/2020 18:00 MST,2.8,83.9,16.2,263.4,23.49,12.04,-4.78,W,,-1.01
AMB,01/10/2020 19:00 MST,4.1,86.7,19.89,256.4,29.1,12.03,-3.61,WSW,,0.98
AMB,01/10/2020 20:00 MST,5.2,89.1,22.1,256.9,27.4,12.03,-2.38,WSW,,2.66
AMB,01/10/2020 21:00 MST,7.3,92.0,25.59,262.3,34.0,12.03,,W,,5.44
AMB,01/10/2020 22:00 MST,9.0,93.8,25.7,262.0,33.51,12.03,,W,,7.56
AMB,01/10/2020 23:00 MST,12.9,96.9,28.41,260.7,34.9,12.03,,W,,12.18
AMB,01/11/2020 00:00 MST,14.79,97.4,27.11,254.4,36.48,12.03,,WSW,,14.18
AMB,01/11/2020 01:00 MST,13.89,85.2,24.49,251.8,36.8,12.03,,WSW,,10.22
AMB,01/11/2020 02:00 MST,13.69,83.4,22.3,251.4,34.58,12.03,,WSW,,9.54
AMB,01/11/2020 03:00 MST,13.89,80.7,28.79,244.8,46.1,12.03,,WSW,,8.99
AMB,01/11/2020 04:00 MST,14.2,73.2,28.9,240.5,48.5,12.03,,WSW,,7.1
AMB,01/11/2020 05:00 MST,13.3,73.4,25.21,245.5,43.69,12.03,,WSW,,6.29
AMB,01/11/2020 06:00 MST,10.8,80.3,22.59,257.1,38.79,12.03,,WSW,,5.86
AMB,01/11/2020 07:00 MST,8.4,91.3,22.5,264.7,33.51,12.03,,W,,6.36
AMB,01/11/2020 08:00 MST,7.9,93.6,24.09,274.9,35.9,12.03,,W,,6.42
AMB,01/11/2020 09:00 MST,8.4,93.4,21.79,264.1,31.79,12.07,,W,,6.87
AMB,01/11/2020 10:00 MST,8.8,93.1,22.91,259.2,34.58,12.29,,W,,7.19
AMB,01/11/2020 11:00 MST,9.0,93.3,19.8,256.7,32.1,12.77,,WSW,,7.44
AMB,01/11/2020 12:00 MST,8.8,92.7,14.81,255.6,27.0,12.93,,WSW,,7.1
AMB,01/11/2020 13:00 MST,7.7,90.7,13.49,257.3,23.0,13.0,,WSW,,5.52
AMB,01/11/2020 14:00 MST,7.3,90.2,19.89,258.9,28.9,12.93,,W,,5.0
AMB,01/11/2020 15:00 MST,6.91,89.8,24.0,256.1,37.0,12.87,-0.18,WSW,,4.52
AMB,01/11/2020 16:00 MST,6.8,89.6,26.8,268.1,36.1,12.78,-0.65,W,,4.36
AMB,01/11/2020 17:00 MST,6.69,89.3,23.91,270.2,34.0,12.56,-0.49,W,,4.18
AMB,01/11/2020 18:00 MST,6.49,89.0,24.99,281.1,34.49,12.38,-0.9,W,,3.91
AMB,01/11/2020 19:00 MST,6.3,88.9,21.79,285.4,31.5,12.31,-0.78,WNW,,3.69
AMB,01/11/2020 20:00 MST,6.3,88.6,19.8,285.0,32.1,12.26,-0.51,WNW,,3.62
AMB,01/11/2020 21:00 MST,6.4,89.1,17.49,275.7,26.89,12.22,-0.02,W,,3.84
AMB,01/11/2020 22:00 MST,6.1,88.1,18.41,261.8,25.7,12.18,-0.58,W,,3.3
AMB,01/11/2020 23:00 MST,5.59,87.5,18.81,281.4,25.39,12.14,-1.36,WNW,,2.65
AMB,01/12/2020 00:00 MST,5.4,87.3,17.2,265.4,24.58,12.11,-1.36,W,,2.41
AMB,01/12/2020 01:00 MST,5.31,86.9,20.0,252.4,30.8,12.08,-1.93,WSW,,2.22
AMB,01/12/2020 02:00 MST,4.69,86.0,19.19,254.5,26.11,12.06,-2.67,WSW,,1.38
AMB,01/12/2020 03:00 MST,4.21,85.5,12.39,255.7,21.3,12.05,-2.06,WSW,,0.79
AMB,01/12/2020 04:00 MST,3.99,85.2,12.19,252.8,18.01,12.04,-2.31,WSW,,0.49
AMB,01/12/2020 05:00 MST,3.9,85.0,9.71,258.3,15.9,12.03,-1.79,WSW,,0.35
AMB,01/12/2020 06:00 MST,3.6,84.6,8.81,251.3,15.39,12.03,-1.91,WSW,,-0.04
AMB,01/12/2020 07:00 MST,3.0,83.9,7.49,248.5,10.29,12.03,-2.24,WSW,,-0.81
AMB,01/12/2020 08:00 MST,2.5,83.5,6.91,254.0,10.11,12.02,-2.66,WSW,,-1.4
AMB,01/12/2020 09:00 MST,2.7,83.7,8.19,251.0,11.5,12.03,-2.88,WSW,,-1.15
AMB,01/12/2020 10:00 MST,3.4,84.5,7.7,250.5,10.8,12.07,-1.8,WSW,,-0.26
AMB,01/12/2020 11:00 MST,5.2,88.0,7.61,252.6,11.9,12.13,0.56,WSW,,2.39
AMB,01/12/2020 12:00 MST,6.49,91.0,6.2,252.6,10.4,12.17,2.71,WSW,,4.4
AMB,01/12/2020 13:00 MST,7.2,89.7,11.3,253.7,23.6,12.17,2.2,WSW,,4.78
AMB,01/12/2020 14:00 MST,6.6,86.6,13.4,252.2,23.69,12.16,0.96,WSW,,3.41
AMB,01/12/2020 15:00 MST,6.01,86.2,11.9,259.1,18.9,12.12,0.48,W,,2.73
