# STATION: CLN
# STATION NAME: ALTA - COLLINS
# LATITUDE: 40.5763
# LONGITUDE: -111.6383
# ELEVATION [ft]: 9662.0
# STATE: UT
Station_ID,Date_Time,air_temp_set_1,snow_depth_set_1,precip_accum_one_hour_set_1,snow_interval_set_1
,,Fahrenheit,Inches,Inches,Inches
CLN,01/02/2020 00:00 MST,15.01,79.0,0.04,6.0
CLN,01/02/2020 01:00 MST,15.01,80.0,0.04,7.0
CLN,01/02/2020 02:00 MST,15.01,81.0,0.03,8.0
CLN,01/02/2020 03:00 MST,15.01,81.0,0.02,9.0
CLN,01/02/2020 04:00 MST,15.01,82.0,0.03,10.0
CLN,01/02/2020 05:00 MST,14.0,83.0,0.03,10.0
CLN,01/02/2020 06:00 MST,14.0,84.0,0.02,11.0
CLN,01/02/2020 07:00 MST,14.0,84.0,0.0,11.0
CLN,01/02/2020 08:00 MST,12.0,84.0,0.01,11.0
CLN,01/02/2020 09:00 MST,10.0,84.0,0.0,0.0
CLN,01/02/2020 10:00 MST,12.99,83.0,0.01,0.0
CLN,01/02/2020 11:00 MST,14.0,83.0,0.0,0.0
CLN,01/02/2020 12:00 MST,15.01,83.0,0.0,0.0
CLN,01/02/2020 13:00 MST,15.01,84.0,0.0,1.0
CLN,01/02/2020 14:00 MST,15.01,83.0,0.02,2.0
CLN,01/02/2020 15:00 MST,15.01,84.0,0.01,2.0
CLN,01/02/2020 16:00 MST,15.01,85.0,0.01,0.0
CLN,01/02/2020 17:00 MST,14.0,85.0,0.01,0.0
CLN,01/02/2020 18:00 MST,14.0,85.0,0.0,0.0
CLN,01/02/2020 19:00 MST,14.0,85.0,0.01,1.0
CLN,01/02/2020 20:00 MST,14.0,86.0,0.0,1.0
CLN,01/02/2020 21:00 MST,14.0,85.0,0.01,2.0
CLN,01/02/2020 22:00 MST,14.0,86.0,0.0,2.0
CLN,01/02/2020 23:00 MST,15.01,86.0,0.01,2.0
CLN,01/03/2020 00:00 MST,15.01,86.0,0.0,2.0
CLN,01/03/2020 01:00 MST,15.01,86.0,0.01,2.0
CLN,01/03/2020 02:00 MST,15.01,86.0,0.0,2.0
