# STATION: AMB
# STATION NAME: ALTA - MT BALDY
# LATITUDE: 40.5677
# LONGITUDE: -111.6374
# ELEVATION [ft]: 11066.0
# STATE: UT
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,volt_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
AMB,01/03/2010 02:00 MST,9.81,91.5,0.0,,0.0,12.61,,,,7.8
AMB,01/03/2010 03:00 MST,9.5,91.4,0.0,,0.0,12.6,,,,7.47
AMB,01/03/2010 04:00 MST,9.39,91.2,0.0,,0.0,12.6,,,,7.31
AMB,01/03/2010 05:00 MST,9.1,91.1,0.0,,0.0,12.6,,,,7.0
AMB,01/03/2010 06:00 MST,8.8,91.1,0.0,,0.0,12.6,,,,6.71
AMB,01/03/2010 07:00 MST,8.4,91.0,0.0,,0.0,12.59,,,,6.29
AMB,01/03/2010 08:00 MST,8.4,91.0,0.0,,0.0,12.59,,,,6.29
AMB,01/03/2010 09:00 MST,9.81,91.5,0.0,,0.0,12.93,,,,7.8
AMB,01/03/2010 10:00 MST,12.2,91.8,0.0,,0.0,13.9,,,,10.24
AMB,01/03/2010 11:00 MST,13.41,91.9,0.0,,0.0,13.93,,,,11.47
AMB,01/03/2010 12:00 MST,13.89,92.3,0.0,,0.0,13.91,,,,12.04
AMB,01/03/2010 13:00 MST,14.59,92.5,0.0,,0.0,13.9,,,,12.79
AMB,01/03/2010 14:00 MST,13.5,91.9,0.0,,0.0,13.89,,,,11.56
AMB,01/03/2010 15:00 MST,13.69,91.1,9.48,319.9,23.31,13.9,,NW,,11.55
AMB,01/03/2010 16:00 MST,13.6,87.3,16.8,315.7,23.4,13.94,,NW,,10.49
AMB,01/03/2010 17:00 MST,13.21,80.0,19.3,315.6,24.81,13.98,,NW,,8.13
AMB,01/03/2010 18:00 MST,12.4,77.2,16.69,310.5,22.19,13.51,,NW,,6.54
AMB,01/03/2010 19:00 MST,12.31,73.9,15.79,304.1,23.0,13.06,,NW,,5.49
AMB,01/03/2010 20:00 MST,12.6,69.3,16.69,286.9,22.91,12.95,,WNW,,4.35
AMB,01/03/2010 21:00 MST,13.3,64.3,20.0,299.3,27.89,12.9,,WNW,,3.38
AMB,01/03/2010 22:00 MST,14.11,66.8,20.89,304.3,28.7,12.86,,NW,,4.99
AMB,01/03/2010 23:00 MST,14.7,61.6,22.01,303.5,30.2,12.83,,WNW,,3.77
AMB,01/04/2010 00:00 MST,15.8,64.9,23.8,307.6,31.09,12.8,,NW,,5.96
AMB,01/04/2010 01:00 MST,16.0,64.6,22.1,296.5,28.9,12.77,,WNW,,6.05
AMB,01/04/2010 02:00 MST,17.29,60.8,24.7,298.6,32.3,12.74,,WNW,,5.93
AMB,01/04/2010 03:00 MST,19.0,59.8,25.7,303.4,31.79,12.71,,WNW,,7.18
AMB,01/04/2010 04:00 MST,19.09,63.0,24.29,300.8,32.79,12.69,,WNW,,8.43
AMB,01/04/2010 05:00 MST,18.9,65.8,24.2,294.7,29.51,12.67,,WNW,,9.22
AMB,01/04/2010 06:00 MST,19.71,73.8,22.5,302.0,28.99,12.66,,WNW,,12.61
AMB,01/04/2010 07:00 MST,19.99,77.3,20.89,302.3,28.99,12.65,,WNW,,13.95
AMB,01/04/2010 08:00 MST,19.51,76.1,18.99,279.6,24.09,12.64,,W,,13.12
AMB,01/04/2010 09:00 MST,20.41,75.7,15.3,264.9,19.89,13.3,,W,,13.87
AMB,01/04/2010 10:00 MST,21.99,76.0,12.3,265.7,16.28,13.88,,W,,15.5
AMB,01/04/2010 11:00 MST,22.69,74.0,11.1,268.6,14.7,13.85,,W,,15.55
AMB,01/04/2010 12:00 MST,23.5,73.3,10.4,257.7,13.4,13.83,,WSW,,16.11
AMB,01/04/2010 13:00 MST,23.7,75.0,10.11,250.5,13.31,13.81,,WSW,,16.84
AMB,01/04/2010 14:00 MST,23.9,75.7,12.8,251.4,16.8,13.8,,WSW,,17.25
AMB,01/04/2010 15:00 MST,23.11,78.1,14.99,258.5,20.2,13.82,,WSW,,17.22
AMB,01/04/2010 16:00 MST,22.89,77.3,13.31,252.7,17.2,13.89,,WSW,,16.76
AMB,01/04/2010 17:00 MST,22.69,73.2,14.81,251.4,20.89,13.65,,WSW,,15.3
AMB,01/04/2010 18:00 MST,22.5,70.1,17.9,252.8,23.69,13.13,,WSW,,14.11
AMB,01/04/2010 19:00 MST,22.6,66.5,19.71,252.1,26.19,12.98,,WSW,,13.0
AMB,01/04/2010 20:00 MST,22.6,64.6,18.5,255.7,24.49,12.92,,WSW,,12.33
AMB,01/04/2010 21:00 MST,22.5,64.4,19.89,255.3,27.11,12.88,,WSW,,12.17
AMB,01/04/2010 22:00 MST,22.41,63.0,20.09,252.6,26.51,12.84,,WSW,,11.58
AMB,01/04/2010 23:00 MST,22.3,60.1,22.39,252.4,31.79,12.81,,WSW,,10.41
AMB,01/05/2010 00:00 MST,22.1,59.9,22.39,253.6,30.2,12.78,,WSW,,10.14
AMB,01/05/2010 01:00 MST,21.79,61.7,24.0,254.6,31.29,12.75,,WSW,,10.52
AMB,01/05/2010 02:00 MST,21.6,61.6,25.7,256.6,34.29,12.73,,WSW,,10.3
AMB,01/05/2010 03:00 MST,20.89,62.1,25.79,257.2,32.99,12.71,,WSW,,9.81
AMB,01/05/2010 04:00 MST,20.1,60.6,25.5,261.1,33.8,12.69,,W,,8.51
AMB,01/05/2010 05:00 MST,19.6,54.2,29.51,260.9,38.3,12.67,,W,,5.56
AMB,01/05/2010 06:00 MST,19.6,47.1,29.59,265.1,37.0,12.66,,W,,2.49
AMB,01/05/2010 07:00 MST,19.09,50.1,31.0,269.2,37.11,12.65,,W,,3.37
AMB,01/05/2010 08:00 MST,19.0,51.9,30.09,267.1,36.8,12.64,,W,,4.05
AMB,01/05/2010 09:00 MST,19.2,49.9,26.4,264.4,30.8,12.74,,W,,3.38
AMB,01/05/2010 10:00 MST,19.6,49.9,28.59,262.1,34.9,13.07,,W,,3.75
AMB,01/05/2010 11:00 MST,19.2,56.6,29.71,264.5,37.0,13.48,,W,,6.15
AMB,01/05/2010 12:00 MST,19.4,69.4,31.09,266.3,41.38,13.8,,W,,10.91
AMB,01/05/2010 13:00 MST,19.29,76.4,32.7,266.6,42.9,13.97,,W,,13.0
AMB,01/05/2010 14:00 MST,20.7,94.9,30.0,267.2,42.5,13.93,,W,,19.45
AMB,01/05/2010 15:00 MST,19.8,88.4,29.8,267.5,40.2,13.74,,W,,16.88
AMB,01/05/2010 16:00 MST,19.71,90.5,22.5,260.0,32.99,13.45,,W,,17.35
AMB,01/05/2010 17:00 MST,19.6,95.4,21.79,260.1,31.38,13.11,,W,,18.48
AMB,01/05/2010 18:00 MST,19.0,94.0,27.4,261.5,37.6,12.94,,W,,17.54
AMB,01/05/2010 19:00 MST,19.0,92.9,29.91,260.7,46.3,12.87,,W,,17.26
AMB,01/05/2010 20:00 MST,18.5,93.1,32.91,268.1,43.8,12.82,,W,,16.81
AMB,01/05/2010 21:00 MST,17.8,94.8,32.5,268.5,44.9,12.78,,W,,16.54
AMB,01/05/2010 22:00 MST,17.49,94.5,39.71,279.8,54.6,12.74,,W,,16.16
AMB,01/05/2010 23:00 MST,18.9,95.3,38.7,279.9,49.1,12.72,,W,,17.76
AMB,01/06/2010 00:00 MST,26.01,99.2,38.41,279.2,47.6,12.69,,W,,25.81
AMB,01/06/2010 01:00 MST,19.6,95.8,36.19,272.8,46.48,12.67,,W,,18.58
AMB,01/06/2010 02:00 MST,19.9,95.9,37.49,275.0,49.91,12.66,,W,,18.9
AMB,01/06/2010 03:00 MST,19.8,95.4,36.39,273.8,45.59,12.65,,W,,18.68
AMB,01/06/2010 04:00 MST,19.51,95.1,31.5,268.0,43.51,12.64,,W,,18.32
AMB,01/06/2010 05:00 MST,19.4,95.0,36.19,276.2,52.5,12.63,,W,,18.18
AMB,01/06/2010 06:00 MST,19.71,95.1,37.89,272.5,51.0,12.63,,W,,18.52
AMB,01/06/2010 07:00 MST,20.5,95.5,39.8,266.3,62.21,12.63,,W,,19.4
AMB,01/06/2010 08:00 MST,20.41,95.4,41.61,275.2,59.3,12.63,,W,,19.29
AMB,01/06/2010 09:00 MST,20.8,95.5,38.18,325.6,57.29,12.64,,NW,,19.7
AMB,01/06/2010 10:00 MST,20.89,95.5,40.09,43.0,57.09,12.71,,NE,,19.79
AMB,01/06/2010 11:00 MST,21.09,95.5,39.71,14.5,51.0,12.85,,NNE,,19.99
AMB,01/06/2010 12:00 MST,20.7,95.4,42.9,355.6,63.89,13.02,,N,,19.58
AMB,01/06/2010 13:00 MST,20.89,95.5,43.51,5.1,66.19,13.26,,N,,19.79
AMB,01/06/2010 14:00 MST,20.8,95.3,39.59,359.8,54.8,13.64,,N,,19.65
AMB,01/06/2010 15:00 MST,20.19,95.1,42.3,352.0,58.79,13.83,,N,,18.99
AMB,01/06/2010 16:00 MST,19.6,94.9,45.7,351.0,63.28,13.72,,N,,18.36
AMB,01/06/2010 17:00 MST,18.81,94.7,43.51,332.9,64.49,13.3,,NNW,,17.52
AMB,01/06/2010 18:00 MST,17.6,94.4,39.8,311.1,60.49,12.99,,NW,,16.25
AMB,01/06/2010 19:00 MST,16.5,94.0,24.09,18.9,41.99,12.87,,NNE,,15.05
AMB,01/06/2010 20:00 MST,15.1,93.6,17.9,59.2,31.0,12.8,,ENE,,13.57
AMB,01/06/2010 21:00 MST,13.89,93.2,16.8,290.9,28.1,12.75,,WNW,,12.27
AMB,01/06/2010 22:00 MST,13.1,92.9,13.69,282.8,21.5,12.71,,WNW,,11.41
AMB,01/06/2010 23:00 MST,11.8,92.2,13.49,273.5,21.7,12.68,,W,,9.95
AMB,01/07/2010 00:00 MST,9.7,91.5,13.31,303.1,18.7,12.66,,WNW,,7.7
AMB,01/07/2010 01:00 MST,8.8,91.2,12.91,31.5,18.59,12.65,,NNE,,6.73
AMB,01/07/2010 02:00 MST,8.4,91.0,14.99,27.6,20.29,12.63,,NNE,,6.29
AMB,01/07/2010 03:00 MST,7.7,90.6,11.21,83.1,16.11,12.62,,E,,5.5
AMB,01/07/2010 04:00 MST,7.11,90.2,12.91,86.4,16.8,12.62,1.75,E,,4.81
AMB,01/07/2010 05:00 MST,7.0,90.1,19.71,253.7,29.51,12.61,0.49,WSW,,4.68
AMB,01/07/2010 06:00 MST,7.11,89.8,23.8,258.3,30.49,12.61,0.13,WSW,,4.72
AMB,01/07/2010 07:00 MST,7.59,89.5,25.3,266.7,31.9,12.61,,W,,5.12
AMB,01/07/2010 08:00 MST,7.39,83.0,24.58,280.3,32.91,12.61,,W,,3.26
AMB,01/07/2010 09:00 MST,9.19,35.9,23.4,291.8,31.29,13.39,,WNW,,-12.57
AMB,01/07/2010 10:00 MST,11.5,10.4,23.4,299.5,32.91,13.97,,WNW,,-33.63
AMB,01/07/2010 11:00 MST,12.2,9.0,20.49,304.3,30.0,13.96,,NW,,-35.57
AMB,01/07/2010 12:00 MST,11.7,9.4,18.9,319.9,28.1,13.97,,NW,,-35.21
AMB,01/07/2010 13:00 MST,12.7,10.5,13.69,321.7,25.1,13.95,,NW,,-32.53
AMB,01/07/2010 14:00 MST,12.99,13.6,14.7,313.8,22.1,13.95,,NW,,-27.73
AMB,01/07/2010 15:00 MST,13.41,12.5,14.29,325.5,23.49,13.96,,NW,,-28.91
AMB,01/07/2010 16:00 MST,12.9,12.9,16.2,315.1,26.89,14.01,,NW,,-28.75
AMB,01/07/2010 17:00 MST,11.89,9.8,18.19,320.1,24.0,13.68,,NW,,-34.35
AMB,01/07/2010 18:00 MST,12.09,5.8,21.9,319.4,29.51,13.2,,NW,,-42.92
AMB,01/07/2010 19:00 MST,12.0,5.0,20.89,311.0,27.0,12.99,,NW,,-45.35
AMB,01/07/2010 20:00 MST,12.4,6.0,22.79,311.8,27.49,12.93,,NW,,-42.14
AMB,01/07/2010 21:00 MST,12.9,6.6,23.31,301.8,28.7,12.88,,WNW,,-40.22
AMB,01/07/2010 22:00 MST,12.9,7.7,21.7,301.2,26.8,12.85,,WNW,,-37.67
AMB,01/07/2010 23:00 MST,12.99,8.5,20.6,296.8,27.11,12.82,,WNW,,-35.93
AMB,01/08/2010 00:00 MST,13.3,8.6,21.3,297.2,26.51,12.79,,WNW,,-35.5
AMB,01/08/2010 01:00 MST,14.2,8.5,21.5,303.3,27.29,12.76,,WNW,,-35.01
AMB,01/08/2010 02:00 MST,14.59,9.7,21.9,316.2,27.0,12.73,,NW,,-32.44
AMB,01/08/2010 03:00 MST,14.9,11.3,19.71,308.9,27.4,12.71,,NW,,-29.52
AMB,01/08/2010 04:00 MST,15.4,17.5,18.9,318.6,25.1,12.68,,NW,,-21.14
AMB,01/08/2010 05:00 MST,16.0,18.7,18.81,307.0,26.31,12.66,,NW,,-19.4
AMB,01/08/2010 06:00 MST,16.9,17.9,19.1,309.7,23.0,12.65,,NW,,-19.48
AMB,01/08/2010 07:00 MST,18.81,13.9,18.3,321.8,20.8,12.64,,NW,,-22.66
AMB,01/08/2010 08:00 MST,20.89,9.5,15.1,313.8,20.0,12.63,,NW,,-27.95
AMB,01/08/2010 09:00 MST,25.39,8.7,13.4,314.3,16.4,13.61,,NW,,-26.08
AMB,01/08/2010 10:00 MST,27.19,8.3,11.3,281.6,12.19,13.89,,WNW,,-25.55
AMB,01/08/2010 11:00 MST,27.81,9.1,8.81,247.9,12.19,13.87,,WSW,,-23.41
AMB,01/08/2010 12:00 MST,28.09,9.6,9.89,238.3,12.59,13.85,,WSW,,-22.21
AMB,01/08/2010 13:00 MST,27.19,10.3,9.48,230.9,13.0,13.84,,SW,,-21.6
AMB,01/08/2010 14:00 MST,24.3,12.6,13.2,220.3,16.28,13.85,,SW,,-20.11
AMB,01/08/2010 15:00 MST,24.3,12.3,15.21,215.4,18.41,13.86,,SW,,-20.56
AMB,01/08/2010 16:00 MST,25.11,11.8,13.89,216.5,17.81,13.87,,SW,,-20.7
AMB,01/08/2010 17:00 MST,24.3,11.4,15.1,219.5,18.01,13.79,,SW,,-21.98
AMB,01/08/2010 18:00 MST,24.6,9.3,14.81,223.6,19.8,13.21,,SW,,-25.48
AMB,01/08/2010 19:00 MST,26.1,7.1,12.5,224.0,17.4,12.99,,SW,,-29.16
AMB,01/08/2010 20:00 MST,24.4,7.8,13.09,212.7,16.89,12.92,,SSW,,-28.78
AMB,01/08/2010 21:00 MST,24.3,7.7,13.8,212.8,17.09,12.87,,SSW,,-29.08
AMB,01/08/2010 22:00 MST,24.69,7.5,14.9,210.5,18.41,12.84,,SSW,,-29.25
AMB,01/08/2010 23:00 MST,23.2,8.4,17.4,212.3,19.6,12.8,,SSW,,-28.37
AMB,01/09/2010 00:00 MST,22.6,8.7,22.3,214.7,27.89,12.77,,SW,,-28.2
AMB,01/09/2010 01:00 MST,22.5,8.9,25.1,215.4,29.71,12.74,,SW,,-27.88
AMB,01/09/2010 02:00 MST,21.99,10.1,24.99,215.5,30.49,12.72,,SW,,-26.0
AMB,01/09/2010 03:00 MST,21.4,12.2,29.1,218.7,35.21,12.7,,SW,,-23.01
AMB,01/09/2010 04:00 MST,21.4,14.6,27.49,216.8,33.69,12.68,,SW,,-19.66
AMB,01/09/2010 05:00 MST,20.41,18.1,27.49,216.1,37.29,12.66,,SW,,-16.37
AMB,01/09/2010 06:00 MST,19.4,20.5,24.81,216.8,31.09,12.65,,SW,,-14.79
AMB,01/09/2010 07:00 MST,19.8,19.1,21.0,220.9,26.71,12.64,,SW,,-15.83
AMB,01/09/2010 08:00 MST,20.89,22.5,16.6,216.8,23.09,12.63,,SW,,-11.7
AMB,01/09/2010 09:00 MST,19.09,49.0,16.11,217.9,20.89,12.68,,SW,,2.88
AMB,01/09/2010 10:00 MST,19.29,86.8,16.69,221.3,21.3,12.83,,SW,,15.95
AMB,01/09/2010 11:00 MST,20.5,93.2,20.0,222.3,25.3,13.46,,SW,,18.82
AMB,01/09/2010 12:00 MST,21.99,95.0,19.19,218.3,23.09,13.86,,SW,,20.76
AMB,01/09/2010 13:00 MST,23.11,96.2,16.11,220.6,23.2,13.87,,SW,,22.17
AMB,01/09/2010 14:00 MST,23.9,96.1,9.89,220.3,13.6,13.87,,SW,,22.94
AMB,01/09/2010 15:00 MST,23.5,95.5,11.7,217.9,20.09,13.86,,SW,,22.39
AMB,01/09/2010 16:00 MST,22.41,95.3,13.4,258.9,18.9,13.65,,W,,21.25
AMB,01/09/2010 17:00 MST,21.51,95.5,10.8,28.1,13.2,13.32,,NNE,,20.41
AMB,01/09/2010 18:00 MST,20.3,95.5,8.1,62.7,12.01,13.01,,ENE,,19.2
AMB,01/09/2010 19:00 MST,20.5,95.5,5.3,69.3,6.69,12.91,,ENE,,19.4
AMB,01/09/2010 20:00 MST,20.5,95.4,4.29,44.2,7.29,12.85,,NE,,19.38
AMB,01/09/2010 21:00 MST,19.99,95.3,5.5,66.8,7.7,12.81,,ENE,,18.85
AMB,01/09/2010 22:00 MST,19.51,95.1,5.3,69.5,7.4,12.77,,ENE,,18.32
AMB,01/09/2010 23:00 MST,19.09,95.0,5.5,80.4,8.7,12.74,,E,,17.88
AMB,01/10/2010 00:00 MST,19.9,94.9,6.2,96.1,9.4,12.72,,E,,18.66
AMB,01/10/2010 01:00 MST,19.29,94.3,7.0,108.7,8.9,12.7,,ESE,,17.9
AMB,01/10/2010 02:00 MST,18.81,94.1,6.91,109.7,8.59,12.68,,ESE,,17.37
AMB,01/10/2010 03:00 MST,18.9,93.4,5.91,112.8,7.49,12.66,,ESE,,17.29
AMB,01/10/2010 04:00 MST,18.81,94.0,5.91,108.8,7.2,12.65,,ESE,,17.35
AMB,01/10/2010 05:00 MST,18.9,95.2,4.81,104.5,6.4,12.64,,ESE,,17.74
AMB,01/10/2010 06:00 MST,18.81,95.6,4.41,100.1,5.5,12.63,,E,,17.75
AMB,01/10/2010 07:00 MST,18.81,95.3,3.2,120.9,4.99,12.63,,ESE,,17.67
AMB,01/10/2010 08:00 MST,18.19,95.0,4.0,100.9,5.79,12.63,,E,,16.98
AMB,01/10/2010 09:00 MST,18.61,93.8,5.5,96.8,8.3,13.09,,E,,17.1
AMB,01/10/2010 10:00 MST,19.6,90.6,8.5,111.5,18.19,13.86,,ESE,,17.26
AMB,01/10/2010 11:00 MST,19.51,89.3,13.8,63.6,19.48,13.86,,ENE,,16.84
AMB,01/10/2010 12:00 MST,21.0,78.8,8.19,72.9,11.79,13.84,,ENE,,15.37
AMB,01/10/2010 13:00 MST,23.79,57.9,6.4,69.9,13.09,13.81,,ENE,,10.97
AMB,01/10/2010 14:00 MST,26.6,34.7,8.1,89.1,14.5,13.76,,E,,2.22
AMB,01/10/2010 15:00 MST,27.81,23.5,11.21,118.9,14.2,13.76,,ESE,,-4.95
AMB,01/10/2010 16:00 MST,28.4,23.0,10.89,133.0,14.7,13.77,,SE,,-4.89
AMB,01/10/2010 17:00 MST,28.4,19.4,9.1,136.4,12.91,13.73,,SE,,-8.36
AMB,01/10/2010 18:00 MST,27.81,17.9,6.8,149.8,8.59,13.25,,SSE,,-10.47
AMB,01/10/2010 19:00 MST,26.49,23.1,3.6,114.3,5.21,13.01,,ESE,,-6.42
AMB,01/10/2010 20:00 MST,26.49,22.4,3.0,142.5,5.39,12.94,,SE,,-7.05
AMB,01/10/2010 21:00 MST,26.01,24.2,3.6,209.4,6.8,12.9,,SSW,,-5.88
AMB,01/10/2010 22:00 MST,28.4,12.3,2.59,176.2,4.7,12.86,,S,,-17.31
AMB,01/10/2010 23:00 MST,27.81,13.8,1.9,213.5,4.5,12.83,,SSW,,-15.57
AMB,01/11/2010 00:00 MST,28.51,9.6,1.41,35.6,3.89,12.8,,NE,,-21.88
AMB,01/11/2010 01:00 MST,30.09,6.6,4.99,101.8,8.9,12.77,,ESE,,-27.49
AMB,01/11/2010 02:00 MST,30.51,6.7,5.3,99.6,7.49,12.75,,E,,-26.91
AMB,01/11/2010 03:00 MST,30.99,5.2,2.1,136.2,7.2,12.72,,SE,,-31.02
AMB,01/11/2010 04:00 MST,29.41,7.4,5.91,348.9,8.7,12.7,,N,,-25.95
AMB,01/11/2010 05:00 MST,29.89,6.6,5.79,349.3,10.2,12.69,,N,,-27.64
AMB,01/11/2010 06:00 MST,29.5,6.8,11.9,18.8,14.81,12.67,,NNE,,-27.39
AMB,01/11/2010 07:00 MST,28.99,6.8,15.5,47.9,18.3,12.66,,NE,,-27.77
AMB,01/11/2010 08:00 MST,29.89,5.8,13.49,67.0,17.49,12.65,,ENE,,-29.91
AMB,01/11/2010 09:00 MST,32.5,4.7,7.09,124.6,12.3,13.48,,SE,,-31.68
AMB,01/11/2010 10:00 MST,37.2,8.5,5.79,202.7,8.1,13.78,,SSW,,-17.5
AMB,01/11/2010 11:00 MST,38.3,5.2,7.4,218.6,9.71,13.74,,SW,,-25.74
AMB,01/11/2010 12:00 MST,37.8,3.6,8.59,225.5,11.1,13.72,,SW,,-32.52
AMB,01/11/2010 13:00 MST,35.8,7.3,9.6,245.2,11.61,13.7,,WSW,,-21.41
AMB,01/11/2010 14:00 MST,35.2,9.4,9.48,254.7,12.1,13.68,,WSW,,-17.12
AMB,01/11/2010 15:00 MST,36.39,8.2,10.49,272.0,14.9,13.67,,W,,-18.8
AMB,01/11/2010 16:00 MST,36.19,9.3,12.1,271.4,15.21,13.67,,W,,-16.57
AMB,01/11/2010 17:00 MST,35.1,9.5,12.39,255.9,17.29,13.71,,WSW,,-17.0
AMB,01/11/2010 18:00 MST,33.91,9.1,11.41,241.8,13.2,13.4,,WSW,,-18.73
AMB,01/11/2010 19:00 MST,33.01,10.2,14.09,231.7,18.19,13.04,,SW,,-17.26
AMB,01/11/2010 20:00 MST,33.1,10.3,15.21,231.5,21.0,12.95,,SW,,-17.01
AMB,01/11/2010 21:00 MST,34.0,9.2,13.4,242.2,20.2,12.9,,WSW,,-18.45
AMB,01/11/2010 22:00 MST,32.9,7.7,14.9,243.6,23.4,12.87,,WSW,,-22.6
AMB,01/11/2010 23:00 MST,31.8,8.5,17.4,238.1,26.19,12.83,,WSW,,-21.61
AMB,01/12/2010 00:00 MST,31.8,7.9,20.4,242.8,30.8,12.8,,WSW,,-22.96
