# STATION: CLN
# STATION NAME: ALTA - COLLINS
# LATITUDE: 40.5763
# LONGITUDE: -111.6383
# ELEVATION [ft]: 9662.0
# STATE: UT
Station_ID,Date_Time,air_temp_set_1,snow_depth_set_1,precip_accum_one_hour_set_1,snow_interval_set_1
,,Fahrenheit,Inches,Inches,Inches
CLN,01/01/2019 00:00 MST,-4.0,63.0,0.0,0.0
CLN,01/01/2019 01:00 MST,-4.0,63.0,0.0,0.0
CLN,01/01/2019 02:00 MST,-2.0,63.0,0.0,0.0
CLN,01/01/2019 03:00 MST,-0.0,62.0,0.0,0.0
CLN,01/01/2019 04:00 MST,-0.0,62.0,0.0,0.0
CLN,01/01/2019 05:00 MST,-0.0,62.0,0.0,0.0
CLN,01/01/2019 06:00 MST,-0.0,62.0,0.0,0.0
CLN,01/01/2019 07:00 MST,-0.0,62.0,0.0,0.0
CLN,01/01/2019 08:00 MST,-2.0,62.0,0.0,0.0
CLN,01/01/2019 09:00 MST,-0.0,146.0,0.0,0.0
CLN,01/01/2019 10:00 MST,-0.0,62.0,0.0,0.0
CLN,01/01/2019 11:00 MST,1.0,0.0,0.0,0.0
CLN,01/01/2019 12:00 MST,5.0,0.0,0.0,0.0
CLN,01/01/2019 13:00 MST,5.0,0.0,0.0,0.0
CLN,01/01/2019 14:00 MST,7.0,60.0,0.0,0.0
CLN,01/01/2019 15:00 MST,3.0,0.0,0.0,0.0
CLN,01/01/2019 16:00 MST,1.0,146.0,0.0,0.0
CLN,01/01/2019 17:00 MST,-0.0,0.0,0.0,0.0
CLN,01/01/2019 18:00 MST,-0.0,40.0,0.0,0.0
CLN,01/01/2019 19:00 MST,-0.0,24.0,0.0,0.0
CLN,01/01/2019 20:00 MST,-0.0,42.0,0.0,0.0
CLN,01/01/2019 21:00 MST,3.0,39.0,0.0,0.0
CLN,01/01/2019 22:00 MST,3.99,35.0,0.0,0.0
CLN,01/01/2019 23:00 MST,3.0,60.0,0.0,0.0
CLN,01/02/2019 00:00 MST,1.99,60.0,0.0,0.0
CLN,01/02/2019 01:00 MST,3.99,60.0,0.0,0.0
CLN,01/02/2019 02:00 MST,7.0,60.0,0.0,0.0
CLN,01/02/2019 03:00 MST,9.0,60.0,0.0,0.0
CLN,01/02/2019 04:00 MST,10.0,59.0,0.0,0.0
CLN,01/02/2019 05:00 MST,12.99,59.0,0.0,0.0
CLN,01/02/2019 06:00 MST,12.0,59.0,0.0,0.0
CLN,01/02/2019 07:00 MST,12.99,59.0,0.0,0.0
CLN,01/02/2019 08:00 MST,14.0,58.0,0.0,0.0
CLN,01/02/2019 09:00 MST,15.01,0.0,0.0,0.0
CLN,01/02/2019 10:00 MST,17.01,146.0,0.0,0.0
CLN,01/02/2019 11:00 MST,18.0,0.0,0.0,0.0
CLN,01/02/2019 12:00 MST,21.99,58.0,0.0,0.0
CLN,01/02/2019 13:00 MST,21.0,0.0,0.0,0.0
CLN,01/02/2019 14:00 MST,25.0,0.0,0.0,0.0
CLN,01/02/2019 15:00 MST,21.99,58.0,0.0,0.0
CLN,01/02/2019 16:00 MST,19.99,58.0,0.0,0.0
CLN,01/02/2019 17:00 MST,19.0,58.0,0.0,0.0
CLN,01/02/2019 18:00 MST,19.0,58.0,0.0,0.0
CLN,01/02/2019 19:00 MST,19.0,58.0,0.0,0.0
CLN,01/02/2019 20:00 MST,18.0,58.0,0.0,0.0
CLN,01/02/2019 21:00 MST,19.0,58.0,0.0,0.0
CLN,01/02/2019 22:00 MST,18.0,58.0,0.0,0.0
CLN,01/02/2019 23:00 MST,19.0,57.0,0.0,0.0
CLN,01/03/2019 00:00 MST,19.99,57.0,0.0,0.0
CLN,01/03/2019 01:00 MST,19.99,57.0,0.0,0.0
CLN,01/03/2019 02:00 MST,21.0,57.0,0.0,0.0
CLN,01/03/2019 03:00 MST,21.0,57.0,0.0,0.0
CLN,01/03/2019 04:00 MST,21.0,57.0,0.0,0.0
CLN,01/03/2019 05:00 MST,21.99,57.0,0.0,0.0
CLN,01/03/2019 06:00 MST,21.99,57.0,0.0,0.0
CLN,01/03/2019 07:00 MST,21.99,56.0,0.0,0.0
CLN,01/03/2019 08:00 MST,21.99,57.0,0.0,0.0
CLN,01/03/2019 09:00 MST,23.0,0.0,0.0,0.0
CLN,01/03/2019 10:00 MST,23.0,0.0,0.0,0.0
CLN,01/03/2019 11:00 MST,26.01,0.0,0.0,0.0
CLN,01/03/2019 12:00 MST,28.99,0.0,0.0,0.0
CLN,01/03/2019 13:00 MST,28.0,57.0,0.0,0.0
CLN,01/03/2019 14:00 MST,30.0,56.0,0.0,0.0
CLN,01/03/2019 15:00 MST,26.01,0.0,0.0,0.0
CLN,01/03/2019 16:00 MST,24.01,56.0,0.0,0.0
CLN,01/03/2019 17:00 MST,24.01,56.0,0.0,0.0
CLN,01/03/2019 18:00 MST,23.0,55.0,0.0,0.0
CLN,01/03/2019 19:00 MST,21.99,55.0,0.0,0.0
CLN,01/03/2019 20:00 MST,23.0,55.0,0.0,0.0
CLN,01/03/2019 21:00 MST,23.0,55.0,0.0,0.0
CLN,01/03/2019 22:00 MST,24.01,55.0,0.0,0.0
CLN,01/03/2019 23:00 MST,25.0,55.0,0.0,0.0
CLN,01/04/2019 00:00 MST,25.0,55.0,0.0,0.0
CLN,01/04/2019 01:00 MST,26.01,55.0,0.0,0.0
CLN,01/04/2019 02:00 MST,28.0,55.0,0.0,0.0
CLN,01/04/2019 03:00 MST,27.0,55.0,0.0,0.0
