# STATION: CLN
# STATION NAME: ALTA - COLLINS
# LATITUDE: 40.5763
# LONGITUDE: -111.6383
# ELEVATION [ft]: 9662.0
# STATE: UT
Station_ID,Date_Time,air_temp_set_1,snow_depth_set_1,precip_accum_one_hour_set_1,snow_interval_set_1
,,Fahrenheit,Inches,Inches,Inches
CLN,01/02/2012 00:00 MST,28.99,35.0,0.0,0.0
CLN,01/02/2012 01:00 MST,28.99,35.0,0.0,0.0
CLN,01/02/2012 02:00 MST,28.0,35.0,0.0,0.0
CLN,01/02/2012 03:00 MST,28.99,35.0,0.0,0.0
CLN,01/02/2012 04:00 MST,30.99,35.0,0.0,0.0
CLN,01/02/2012 05:00 MST,30.99,35.0,0.0,0.0
CLN,01/02/2012 06:00 MST,30.99,35.0,0.0,0.0
CLN,01/02/2012 07:00 MST,33.01,35.0,0.0,0.0
CLN,01/02/2012 08:00 MST,34.0,35.0,0.0,0.0
CLN,01/02/2012 09:00 MST,35.01,35.0,0.0,0.0
CLN,01/02/2012 10:00 MST,36.0,35.0,0.0,0.0
CLN,01/02/2012 11:00 MST,36.0,35.0,0.0,0.0
CLN,01/02/2012 12:00 MST,39.99,35.0,0.0,0.0
CLN,01/02/2012 13:00 MST,39.99,35.0,0.0,0.0
CLN,01/02/2012 14:00 MST,41.0,34.0,0.0,0.0
CLN,01/02/2012 15:00 MST,37.99,34.0,0.0,0.0
CLN,01/02/2012 16:00 MST,37.99,35.0,0.0,0.0
CLN,01/02/2012 17:00 MST,37.0,35.0,0.0,0.0
CLN,01/02/2012 18:00 MST,35.01,35.0,0.0,0.0
CLN,01/02/2012 19:00 MST,35.01,35.0,0.0,0.0
CLN,01/02/2012 20:00 MST,33.01,35.0,0.0,0.0
CLN,01/02/2012 21:00 MST,34.0,35.0,0.0,0.0
CLN,01/02/2012 22:00 MST,32.0,34.0,0.0,0.0
CLN,01/02/2012 23:00 MST,30.0,35.0,0.0,0.0
CLN,01/03/2012 00:00 MST,30.99,35.0,0.0,0.0
CLN,01/03/2012 01:00 MST,32.0,35.0,0.0,0.0
CLN,01/03/2012 02:00 MST,30.99,35.0,0.0,0.0
CLN,01/03/2012 03:00 MST,30.99,35.0,0.0,0.0
CLN,01/03/2012 04:00 MST,32.0,35.0,0.0,0.0
