# STATION: AMB
# STATION NAME: ALTA - MT BALDY
# LATITUDE: 40.5677
# LONGITUDE: -111.6374
# ELEVATION [ft]: 11066.0
# STATE: UT
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,volt_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
AMB,01/02/2015 23:00 MST,18.61,81.9,33.91,331.2,49.59,12.43,,NNW,,13.94
AMB,01/03/2015 00:00 MST,18.5,89.3,37.49,313.8,54.6,12.42,,NW,,15.84
AMB,01/03/2015 01:00 MST,18.81,94.5,33.11,307.2,49.68,12.41,,NW,,17.47
AMB,01/03/2015 02:00 MST,18.3,94.2,34.81,299.8,48.79,12.39,,WNW,,16.89
AMB,01/03/2015 03:00 MST,18.1,94.0,33.6,293.9,47.49,12.38,,WNW,,16.64
AMB,01/03/2015 04:00 MST,19.0,94.4,40.31,293.8,59.3,12.36,,WNW,,17.64
AMB,01/03/2015 05:00 MST,16.7,93.7,42.99,291.9,61.4,12.35,,WNW,,15.18
AMB,01/03/2015 06:00 MST,14.9,92.8,44.98,291.3,62.3,12.33,,WNW,,13.17
AMB,01/03/2015 07:00 MST,14.79,92.9,45.19,288.3,70.8,12.32,,WNW,,13.08
AMB,01/03/2015 08:00 MST,14.11,92.8,56.8,280.9,84.0,12.3,,W,,12.39
AMB,01/03/2015 09:00 MST,12.99,92.4,58.09,282.2,87.08,12.32,,WNW,,11.18
AMB,01/03/2015 10:00 MST,12.09,91.9,54.4,281.9,72.79,12.42,,WNW,,10.16
AMB,01/03/2015 11:00 MST,12.7,92.0,48.9,284.0,64.69,12.56,,WNW,,10.79
AMB,01/03/2015 12:00 MST,10.9,91.2,45.3,284.7,59.5,12.66,,WNW,,8.81
AMB,01/03/2015 13:00 MST,11.3,91.6,44.0,288.4,58.09,12.68,,WNW,,9.3
AMB,01/03/2015 14:00 MST,12.79,92.8,40.2,289.6,55.5,12.61,,WNW,,11.08
AMB,01/03/2015 15:00 MST,12.4,92.0,32.5,292.1,44.09,12.49,,WNW,,10.49
AMB,01/03/2015 16:00 MST,16.5,94.8,6.51,281.6,29.19,12.4,,WNW,,15.25
AMB,01/03/2015 17:00 MST,15.49,94.4,0.0,,0.4,12.32,,,,14.15
AMB,01/03/2015 18:00 MST,11.8,92.5,0.0,,0.0,12.27,,,,10.02
AMB,01/03/2015 19:00 MST,11.89,93.5,0.0,,1.01,12.25,,,,10.35
AMB,01/03/2015 20:00 MST,6.1,89.3,0.0,,0.69,12.24,,,,3.6
AMB,01/03/2015 21:00 MST,6.21,89.3,0.11,294.0,1.61,12.23,,WNW,,3.7
AMB,01/03/2015 22:00 MST,6.8,89.6,0.0,,0.2,12.22,,,,4.36
AMB,01/03/2015 23:00 MST,7.81,90.0,0.0,,0.2,12.22,,,,5.46
AMB,01/04/2015 00:00 MST,7.9,89.9,0.2,267.3,1.79,12.21,,W,,5.52
AMB,01/04/2015 01:00 MST,8.29,90.2,0.2,267.7,1.3,12.2,,W,,5.98
AMB,01/04/2015 02:00 MST,9.1,90.5,0.0,,1.01,12.2,,,,6.86
AMB,01/04/2015 03:00 MST,9.1,90.4,0.0,,0.29,12.19,,,,6.83
AMB,01/04/2015 04:00 MST,9.0,90.2,0.0,,0.4,12.19,,,,6.68
AMB,01/04/2015 05:00 MST,8.8,89.7,4.09,274.0,44.69,12.18,,W,,6.36
AMB,01/04/2015 06:00 MST,9.0,89.5,37.0,271.2,49.01,12.18,,W,,6.51
AMB,01/04/2015 07:00 MST,9.81,90.0,36.31,270.5,44.2,12.18,,W,,7.43
AMB,01/04/2015 08:00 MST,10.29,90.1,31.38,269.4,41.61,12.17,,W,,7.93
AMB,01/04/2015 09:00 MST,11.61,90.2,31.9,266.6,39.39,12.56,,W,,9.26
AMB,01/04/2015 10:00 MST,12.99,89.8,35.79,270.8,46.3,13.37,,W,,10.53
AMB,01/04/2015 11:00 MST,13.8,88.5,35.99,268.6,45.3,13.76,,W,,10.99
AMB,01/04/2015 12:00 MST,14.9,82.9,32.19,263.0,44.29,13.7,,W,,10.59
AMB,01/04/2015 13:00 MST,15.1,79.1,35.5,267.7,48.3,13.76,,W,,9.72
AMB,01/04/2015 14:00 MST,15.6,75.9,32.91,267.1,46.1,13.6,,W,,9.27
AMB,01/04/2015 15:00 MST,16.11,77.7,31.29,268.5,41.29,13.48,,W,,10.29
AMB,01/04/2015 16:00 MST,15.4,85.9,33.6,271.9,45.7,13.06,,W,,11.89
AMB,01/04/2015 17:00 MST,15.4,92.0,33.8,270.5,42.79,12.69,,W,,13.46
AMB,01/04/2015 18:00 MST,15.8,92.4,29.71,265.1,40.0,12.55,,W,,13.96
AMB,01/04/2015 19:00 MST,15.49,92.1,35.59,268.7,46.48,12.5,,W,,13.58
AMB,01/04/2015 20:00 MST,16.39,91.4,36.48,269.9,44.4,12.47,,W,,14.29
AMB,01/04/2015 21:00 MST,17.2,89.5,34.9,269.4,42.5,12.45,,W,,14.61
AMB,01/04/2015 22:00 MST,17.6,88.4,36.71,268.8,47.6,12.43,,W,,14.71
AMB,01/04/2015 23:00 MST,17.29,88.7,32.7,266.6,43.28,12.41,,W,,14.49
AMB,01/05/2015 00:00 MST,17.4,88.5,32.5,266.3,39.71,12.39,,W,,14.54
AMB,01/05/2015 01:00 MST,17.71,90.5,28.19,264.2,39.5,12.37,,W,,15.37
AMB,01/05/2015 02:00 MST,17.91,93.2,27.4,265.0,40.98,12.35,,W,,16.25
AMB,01/05/2015 03:00 MST,19.51,94.6,29.39,268.4,40.31,12.33,,W,,18.19
AMB,01/05/2015 04:00 MST,20.1,94.7,26.89,267.1,38.3,12.31,,W,,18.81
AMB,01/05/2015 05:00 MST,20.3,94.7,34.0,272.5,48.7,12.29,,W,,19.0
AMB,01/05/2015 06:00 MST,21.79,95.1,35.21,276.7,48.18,12.28,,W,,20.59
AMB,01/05/2015 07:00 MST,23.2,95.4,34.9,283.5,45.3,12.26,,WNW,,22.06
AMB,01/05/2015 08:00 MST,22.8,95.3,35.59,282.5,47.11,12.25,,WNW,,21.64
AMB,01/05/2015 09:00 MST,22.6,95.2,33.11,280.7,40.6,12.25,,W,,21.42
AMB,01/05/2015 10:00 MST,23.4,95.4,31.7,286.6,43.11,12.42,,WNW,,22.26
AMB,01/05/2015 11:00 MST,25.5,95.9,28.41,290.6,37.6,12.63,,WNW,,24.48
AMB,01/05/2015 12:00 MST,24.69,95.5,20.2,287.0,35.21,12.82,,WNW,,23.57
AMB,01/05/2015 13:00 MST,24.6,95.5,0.0,,0.69,12.92,,,,23.48
AMB,01/05/2015 14:00 MST,24.6,95.3,0.0,,0.2,12.94,,,,23.43
AMB,01/05/2015 15:00 MST,23.79,95.2,0.0,,0.2,12.84,,,,22.6
AMB,01/05/2015 16:00 MST,23.31,95.1,0.0,,0.4,12.76,,,,22.1
AMB,01/05/2015 17:00 MST,22.8,95.3,0.0,,0.4,12.55,,,,21.64
AMB,01/05/2015 18:00 MST,23.0,95.4,0.0,,0.4,12.41,,,,21.86
AMB,01/05/2015 19:00 MST,22.69,95.4,0.0,,0.0,12.35,,,,21.56
AMB,01/05/2015 20:00 MST,23.59,95.7,0.0,,0.0,12.32,,,,22.53
AMB,01/05/2015 21:00 MST,25.39,96.2,0.0,,0.2,12.29,,,,24.44
AMB,01/05/2015 22:00 MST,24.3,95.8,0.0,,0.0,12.27,,,,23.26
AMB,01/05/2015 23:00 MST,25.11,96.1,0.0,,0.0,12.26,,,,24.14
AMB,01/06/2015 00:00 MST,26.29,96.4,0.0,,0.0,12.25,,,,25.39
AMB,01/06/2015 01:00 MST,26.49,96.4,0.0,,0.0,12.24,,,,25.59
AMB,01/06/2015 02:00 MST,26.4,96.5,0.0,,0.0,12.23,,,,25.53
AMB,01/06/2015 03:00 MST,27.1,96.7,0.0,,0.0,12.23,,,,26.27
AMB,01/06/2015 04:00 MST,27.19,96.7,0.0,,0.0,12.22,,,,26.36
AMB,01/06/2015 05:00 MST,27.1,96.6,0.0,,0.0,12.22,,,,26.25
AMB,01/06/2015 06:00 MST,26.71,96.6,0.0,,0.0,12.22,,,,25.86
AMB,01/06/2015 07:00 MST,26.6,96.5,0.0,,0.0,12.21,,,,25.73
AMB,01/06/2015 08:00 MST,27.1,95.7,0.0,,0.0,12.22,,,,26.02
AMB,01/06/2015 09:00 MST,28.8,90.9,0.0,,0.0,13.17,,,,26.44
AMB,01/06/2015 10:00 MST,29.8,81.5,3.89,301.3,28.1,13.44,,WNW,,24.76
AMB,01/06/2015 11:00 MST,31.21,73.6,21.09,305.6,26.19,13.44,,NW,,23.66
AMB,01/06/2015 12:00 MST,31.3,73.7,20.09,321.8,26.71,13.42,,NW,,23.78
AMB,01/06/2015 13:00 MST,31.1,72.7,15.5,318.3,23.4,13.4,,NW,,23.26
AMB,01/06/2015 14:00 MST,31.21,72.2,14.0,317.3,20.8,13.4,,NW,,23.19
AMB,01/06/2015 15:00 MST,31.5,72.0,9.19,323.2,15.79,13.29,,NW,,23.41
AMB,01/06/2015 16:00 MST,31.89,69.7,11.21,6.4,14.61,12.9,,N,,23.0
AMB,01/06/2015 17:00 MST,33.4,63.1,15.59,5.2,19.1,12.72,,N,,22.05
AMB,01/06/2015 18:00 MST,32.9,60.3,17.4,350.8,22.59,12.57,,N,,20.5
AMB,01/06/2015 19:00 MST,31.89,60.9,15.9,340.6,20.0,12.53,,NNW,,19.78
AMB,01/06/2015 20:00 MST,31.89,63.4,15.5,336.0,20.09,12.5,,NNW,,20.73
AMB,01/06/2015 21:00 MST,31.69,68.2,14.29,336.1,17.69,12.48,,NNW,,22.29
AMB,01/06/2015 22:00 MST,31.5,72.3,14.41,354.2,19.39,12.46,,N,,23.51
AMB,01/06/2015 23:00 MST,33.21,51.9,15.59,338.8,20.89,12.45,,NNW,,17.26
AMB,01/07/2015 00:00 MST,36.9,19.3,20.4,320.7,24.4,12.44,,NW,,-1.39
AMB,01/07/2015 01:00 MST,36.39,15.8,18.01,317.7,24.4,12.43,,NW,,-5.95
AMB,01/07/2015 02:00 MST,36.0,11.7,16.4,338.0,21.39,12.41,,NNW,,-12.27
AMB,01/07/2015 03:00 MST,35.91,9.4,17.09,353.6,20.69,12.4,,N,,-16.58
AMB,01/07/2015 04:00 MST,36.3,6.4,17.0,15.4,20.2,12.38,,NNE,,-23.45
AMB,01/07/2015 05:00 MST,37.51,6.5,14.9,15.7,17.81,12.37,,NNE,,-22.27
AMB,01/07/2015 06:00 MST,37.71,12.5,11.7,21.0,16.51,12.35,,NNE,,-9.61
AMB,01/07/2015 07:00 MST,38.61,17.1,8.99,29.1,11.41,12.34,,NNE,,-2.5
AMB,01/07/2015 08:00 MST,39.0,22.2,8.5,27.9,9.4,12.33,,NNE,,3.35
AMB,01/07/2015 09:00 MST,40.41,21.3,5.91,65.2,7.61,13.17,,ENE,,3.64
AMB,01/07/2015 10:00 MST,42.8,18.8,3.89,101.9,5.79,13.38,,ESE,,2.96
AMB,01/07/2015 11:00 MST,43.2,18.9,2.42,146.6,3.89,13.32,,SSE,,3.4
AMB,01/07/2015 12:00 MST,41.79,20.1,3.69,239.6,8.01,13.28,,WSW,,3.55
AMB,01/07/2015 13:00 MST,41.11,20.6,7.49,237.4,10.4,13.28,,WSW,,3.51
AMB,01/07/2015 14:00 MST,40.8,19.3,9.48,239.9,14.9,13.29,,WSW,,1.86
AMB,01/07/2015 15:00 MST,40.89,22.3,9.31,248.0,13.69,13.22,,WSW,,5.04
AMB,01/07/2015 16:00 MST,40.69,24.5,10.2,246.1,13.89,12.86,,WSW,,6.93
AMB,01/07/2015 17:00 MST,39.7,26.0,11.3,242.3,15.9,12.69,,WSW,,7.38
AMB,01/07/2015 18:00 MST,38.3,26.5,13.6,244.7,18.81,12.57,,WSW,,6.6
AMB,01/07/2015 19:00 MST,37.8,27.7,12.1,248.8,16.11,12.52,,WSW,,7.14
AMB,01/07/2015 20:00 MST,37.29,26.9,12.5,245.7,17.29,12.5,,WSW,,6.05
AMB,01/07/2015 21:00 MST,37.29,26.9,13.4,255.0,20.2,12.48,,WSW,,6.05
AMB,01/07/2015 22:00 MST,36.7,24.9,13.2,258.2,21.0,12.46,,WSW,,3.87
AMB,01/07/2015 23:00 MST,35.71,28.7,19.71,265.9,27.0,12.45,,W,,6.1
AMB,01/08/2015 00:00 MST,35.2,31.3,23.0,268.2,27.0,12.43,,W,,7.57
AMB,01/08/2015 01:00 MST,34.9,32.8,24.0,270.4,29.3,12.42,,W,,8.34
AMB,01/08/2015 02:00 MST,34.3,35.9,23.31,272.0,27.81,12.4,,W,,9.82
AMB,01/08/2015 03:00 MST,33.49,40.6,25.59,273.3,31.21,12.39,,W,,11.86
AMB,01/08/2015 04:00 MST,32.2,45.6,24.0,271.5,29.39,12.37,,W,,13.33
AMB,01/08/2015 05:00 MST,30.9,47.8,18.9,282.9,28.01,12.35,,WNW,,13.22
AMB,01/08/2015 06:00 MST,32.11,46.7,19.89,305.4,25.79,12.33,,NW,,13.8
AMB,01/08/2015 07:00 MST,32.7,56.0,15.5,326.0,23.6,12.32,,NW,,18.56
AMB,01/08/2015 08:00 MST,32.79,57.2,11.1,306.8,17.49,12.34,,NW,,19.15
AMB,01/08/2015 09:00 MST,33.49,54.2,15.3,293.6,21.39,13.39,,WNW,,18.53
AMB,01/08/2015 10:00 MST,33.91,51.6,16.6,299.7,21.61,13.45,,WNW,,17.77
AMB,01/08/2015 11:00 MST,32.9,56.1,18.1,289.8,25.1,13.45,,WNW,,18.79
AMB,01/08/2015 12:00 MST,33.1,53.3,19.6,296.0,24.58,13.44,,WNW,,17.78
AMB,01/08/2015 13:00 MST,33.01,54.1,20.49,294.0,26.6,13.44,,WNW,,18.04
AMB,01/08/2015 14:00 MST,33.49,48.1,17.29,310.6,25.1,13.42,,NW,,15.75
AMB,01/08/2015 15:00 MST,33.8,46.8,16.4,309.4,22.01,13.29,,NW,,15.4
AMB,01/08/2015 16:00 MST,34.3,41.1,15.99,317.2,22.68,12.88,,NW,,12.88
AMB,01/08/2015 17:00 MST,33.69,40.6,14.5,324.1,18.81,12.71,,NW,,12.05
AMB,01/08/2015 18:00 MST,33.1,35.4,14.41,323.2,17.49,12.58,,NW,,8.44
AMB,01/08/2015 19:00 MST,31.41,46.5,14.2,303.5,16.89,12.54,,WNW,,13.06
AMB,01/08/2015 20:00 MST,31.6,39.9,14.09,299.1,17.29,12.51,,WNW,,9.77
AMB,01/08/2015 21:00 MST,30.51,45.2,14.29,300.6,18.9,12.49,,WNW,,11.59
AMB,01/08/2015 22:00 MST,30.09,39.9,12.71,307.3,16.51,12.48,,NW,,8.4
AMB,01/08/2015 23:00 MST,30.09,31.5,15.21,317.8,19.89,12.46,,NW,,3.21
AMB,01/09/2015 00:00 MST,30.0,32.5,17.09,328.9,20.49,12.45,,NNW,,3.81
AMB,01/09/2015 01:00 MST,29.7,32.4,18.9,327.2,23.4,12.43,,NNW,,3.48
AMB,01/09/2015 02:00 MST,30.0,24.9,18.01,314.1,23.2,12.42,,NW,,-1.87
AMB,01/09/2015 03:00 MST,30.0,24.9,19.1,294.1,22.91,12.41,,WNW,,-1.87
AMB,01/09/2015 04:00 MST,29.8,26.4,16.8,283.0,21.9,12.4,,WNW,,-0.81
AMB,01/09/2015 05:00 MST,29.5,27.4,15.59,273.8,20.09,12.38,,W,,-0.29
AMB,01/09/2015 06:00 MST,28.4,31.6,14.99,268.3,19.3,12.37,,W,,1.8
AMB,01/09/2015 07:00 MST,28.0,32.5,17.09,271.4,19.6,12.35,,W,,2.05
AMB,01/09/2015 08:00 MST,28.2,31.1,18.7,279.6,21.79,12.37,,W,,1.28
AMB,01/09/2015 09:00 MST,29.61,25.7,19.19,289.0,22.91,13.48,,WNW,,-1.54
AMB,01/09/2015 10:00 MST,30.2,24.6,17.9,290.4,20.8,13.55,,WNW,,-1.96
AMB,01/09/2015 11:00 MST,30.99,30.1,14.2,293.0,18.19,13.51,,WNW,,3.02
AMB,01/09/2015 12:00 MST,31.1,31.7,13.89,290.7,18.19,13.5,,WNW,,4.24
AMB,01/09/2015 13:00 MST,32.5,30.4,6.29,282.8,12.5,13.44,,WNW,,4.56
AMB,01/09/2015 14:00 MST,32.59,31.2,4.7,258.6,7.49,13.4,,WSW,,5.2
AMB,01/09/2015 15:00 MST,32.4,32.0,5.91,256.6,9.89,13.35,,WSW,,5.59
AMB,01/09/2015 16:00 MST,32.4,35.0,5.61,241.4,10.69,13.01,,WSW,,7.56
AMB,01/09/2015 17:00 MST,30.2,39.7,10.11,238.1,14.81,12.77,,WSW,,8.39
AMB,01/09/2015 18:00 MST,29.19,41.9,9.19,236.3,19.89,12.6,,WSW,,8.68
AMB,01/09/2015 19:00 MST,28.6,43.1,13.49,244.7,21.3,12.54,,WSW,,8.77
AMB,01/09/2015 20:00 MST,28.09,42.9,9.31,249.1,16.4,12.52,,WSW,,8.21
AMB,01/09/2015 21:00 MST,27.61,47.2,10.89,253.4,18.59,12.49,,WSW,,9.91
AMB,01/09/2015 22:00 MST,27.61,49.8,13.89,250.0,22.59,12.48,,WSW,,11.12
AMB,01/09/2015 23:00 MST,27.0,57.2,15.1,249.5,25.39,12.46,,WSW,,13.71
AMB,01/10/2015 00:00 MST,27.1,62.0,18.19,252.1,28.5,12.45,,WSW,,15.66
AMB,01/10/2015 01:00 MST,27.3,67.3,19.39,250.0,30.8,12.43,,WSW,,17.77
AMB,01/10/2015 02:00 MST,26.71,69.7,15.21,247.5,24.09,12.42,,WSW,,18.03
AMB,01/10/2015 03:00 MST,26.6,70.8,17.29,249.1,25.7,12.41,,WSW,,18.29
AMB,01/10/2015 04:00 MST,26.71,72.7,18.7,251.5,29.8,12.39,,WSW,,19.02
AMB,01/10/2015 05:00 MST,26.4,75.2,16.6,254.2,28.1,12.38,,WSW,,19.52
AMB,01/10/2015 06:00 MST,25.81,77.6,13.89,257.7,21.79,12.37,,WSW,,19.69
AMB,01/10/2015 07:00 MST,24.69,84.6,15.3,260.2,23.09,12.35,,W,,20.66
AMB,01/10/2015 08:00 MST,24.1,92.3,13.8,261.2,18.9,12.35,,W,,22.16
AMB,01/10/2015 09:00 MST,25.2,86.4,14.81,257.2,21.61,13.15,,WSW,,21.66
AMB,01/10/2015 10:00 MST,25.39,83.8,11.9,254.9,20.2,13.63,,WSW,,21.12
AMB,01/10/2015 11:00 MST,25.81,82.3,13.49,245.8,21.0,13.55,,WSW,,21.09
AMB,01/10/2015 12:00 MST,24.8,90.8,12.8,247.2,20.8,13.19,,WSW,,22.46
AMB,01/10/2015 13:00 MST,24.69,91.7,12.71,246.7,22.1,13.08,,WSW,,22.59
AMB,01/10/2015 14:00 MST,25.11,90.4,10.11,232.2,23.0,13.13,,SW,,22.66
AMB,01/10/2015 15:00 MST,24.4,92.7,8.99,246.9,18.81,13.07,,WSW,,22.56
AMB,01/10/2015 16:00 MST,23.7,95.8,10.69,237.7,18.1,12.85,,WSW,,22.66
AMB,01/10/2015 17:00 MST,23.4,95.8,10.2,241.9,19.39,12.62,,WSW,,22.36
AMB,01/10/2015 18:00 MST,23.11,95.7,9.48,201.1,21.9,12.53,,SSW,,22.05
AMB,01/10/2015 19:00 MST,23.31,95.7,7.9,195.7,27.11,12.5,,SSW,,22.25
AMB,01/10/2015 20:00 MST,23.0,95.5,4.5,207.7,9.6,12.47,,SSW,,21.89
AMB,01/10/2015 21:00 MST,22.6,95.3,4.41,245.8,9.31,12.46,,WSW,,21.44
AMB,01/10/2015 22:00 MST,21.99,95.2,7.29,260.5,14.0,12.44,,W,,20.81
AMB,01/10/2015 23:00 MST,21.2,95.0,18.9,272.2,25.99,12.42,,W,,19.97
AMB,01/11/2015 00:00 MST,20.7,94.9,21.0,271.2,26.6,12.4,,W,,19.45
AMB,01/11/2015 01:00 MST,20.3,94.7,21.3,275.1,30.2,12.39,,W,,19.0
AMB,01/11/2015 02:00 MST,20.1,94.7,24.7,272.6,34.9,12.37,,W,,18.81
AMB,01/11/2015 03:00 MST,18.39,94.0,25.21,277.6,33.29,12.35,,W,,16.93
AMB,01/11/2015 04:00 MST,19.0,94.3,28.01,285.0,38.5,12.34,,WNW,,17.61
AMB,01/11/2015 05:00 MST,19.2,94.3,28.5,289.2,39.59,12.33,,WNW,,17.81
AMB,01/11/2015 06:00 MST,19.2,94.3,25.39,281.4,34.4,12.32,,WNW,,17.81
AMB,01/11/2015 07:00 MST,19.29,94.2,25.7,270.5,37.4,12.31,,W,,17.88
AMB,01/11/2015 08:00 MST,18.81,94.1,27.89,286.2,38.59,12.3,,WNW,,17.37
AMB,01/11/2015 09:00 MST,19.0,94.1,21.79,286.1,29.71,12.3,,WNW,,17.56
AMB,01/11/2015 10:00 MST,19.4,94.1,20.8,285.1,28.19,12.34,,WNW,,17.96
AMB,01/11/2015 11:00 MST,20.41,94.2,17.81,279.6,24.7,12.44,,W,,18.99
AMB,01/11/2015 12:00 MST,20.89,94.3,16.8,271.2,24.49,12.52,,W,,19.49
AMB,01/11/2015 13:00 MST,20.89,94.2,17.09,267.2,23.2,12.58,,W,,19.46
AMB,01/11/2015 14:00 MST,20.61,94.1,13.49,267.7,19.6,12.6,,W,,19.16
AMB,01/11/2015 15:00 MST,20.61,94.1,13.0,270.7,16.69,12.73,,W,,19.16
AMB,01/11/2015 16:00 MST,20.41,94.1,14.09,275.9,18.1,12.79,,W,,18.96
AMB,01/11/2015 17:00 MST,19.8,94.1,10.89,266.1,16.11,12.6,,W,,18.36
AMB,01/11/2015 18:00 MST,19.51,94.2,10.6,261.9,14.99,12.4,,W,,18.09
AMB,01/11/2015 19:00 MST,19.4,94.2,8.1,256.2,10.49,12.33,,WSW,,17.98
AMB,01/11/2015 20:00 MST,19.4,94.3,9.1,254.8,11.7,12.3,,WSW,,18.01
AMB,01/11/2015 21:00 MST,19.8,94.4,10.6,257.1,14.41,12.28,,WSW,,18.43
AMB,01/11/2015 22:00 MST,19.9,94.4,12.59,260.1,20.49,12.28,,W,,18.53
AMB,01/11/2015 23:00 MST,19.8,94.3,13.8,261.4,18.59,12.27,,W,,18.41
AMB,01/12/2015 00:00 MST,19.9,94.3,6.69,250.4,13.09,12.27,,WSW,,18.51
AMB,01/12/2015 01:00 MST,20.1,94.3,8.41,237.5,18.1,12.26,,WSW,,18.7
